chromIDA	binA	chromIDB	binB	hic	d3dmean
1	20	3	65	0.75877550354429	0.807800012750638
1	20	3	66	0.747346385769299	0.82913727442179
1	20	3	67	0.754361607098192	0.85356913731675
1	20	3	68	0.714514038377493	0.840747622997322
1	20	3	69	0.707152489913078	0.796488694420964
1	20	3	70	0.698726939497501	0.790151641595714
1	21	1	22	0.122421242815871	0.0953789926134745
1	21	1	23	0.178758674010372	0.0812212095312509
1	21	1	24	0.223714083740964	0.125605649823038
1	21	1	25	0.22465506586654	0.153487589232731
1	21	2	26	0.755442543564304	0.680183514982937
1	21	2	27	0.743329018559334	0.697782643993822
1	21	2	28	0.645997183073838	0.609650417347023
1	21	2	29	0.700131070317729	0.651217267820476
1	21	2	30	0.657921392391264	0.598208039326671
1	21	2	31	0.757043015866094	0.670376447339481
1	21	2	32	0.679620285676755	0.589064818804809
1	21	2	33	0.714875214627342	0.586694433348332
1	21	2	34	0.743652203357428	0.618537137167699
1	21	2	35	0.734375931830336	0.595211006946673
1	21	2	36	0.773506879164405	0.561130202792597
1	21	2	37	0.745995371598013	0.570674287498187
1	21	2	38	0.783923617902688	0.585068111378938
1	21	2	39	0.762723745986283	0.635381489512368
1	21	2	40	0.762680150308871	0.706066834704827
1	21	2	41	0.725787642909945	0.691784323788203
1	21	2	42	0.746640770528467	0.710886273774843
1	21	2	43	0.637420110474431	0.61140465622577
1	21	2	44	0.751766605958912	0.718423699146177
1	21	2	45	0.743969748772115	0.738447721070937
1	21	2	46	0.658244791865499	0.667764682800031
1	21	2	47	0.690527529818442	0.709731375449703
1	21	2	48	0.71267702983402	0.705422222314974
1	21	2	49	0.587016615981966	0.579197772430197
1	21	2	50	0.604388561877807	0.52903850171881
1	21	3	51	0.708618424610924	0.714203564327107
1	21	3	52	0.619029739501049	0.605507129342051
1	21	3	53	0.743266683622891	0.724913116148326
1	21	3	54	0.686835992385705	0.649100006079671
1	21	3	55	0.619447704475971	0.518916783076939
1	21	3	56	0.634223771064606	0.498884442941949
1	21	3	57	0.723764684794283	0.619238190143839
1	21	3	58	0.724406027854677	0.648775186244563
1	21	3	59	0.804302792753608	0.708905544094034
1	21	3	60	0.816426108087458	0.702888061505744
1	21	3	61	0.772537522615458	0.691812730765464
1	21	3	62	0.734716460021891	0.670100706738816
1	21	3	63	0.642730311554627	0.546779845943185
1	21	3	64	0.704396413709085	0.593304537937029
1	21	3	65	0.711944667830954	0.666174760009758
1	21	3	66	0.718986728999214	0.692863443874582
1	21	3	67	0.740658400598395	0.722297778511733
1	21	3	68	0.683893756044862	0.708228987970796
1	21	3	69	0.627658047487241	0.654924476339738
1	21	3	70	0.606311796618876	0.647288311734657
1	22	1	23	0.119094500776815	0.0685585444086725
1	22	1	24	0.198220602979389	0.108302560878459
1	22	1	25	0.200840188693639	0.11893367560237
1	22	2	26	0.761006689811028	0.778649669379374
1	22	2	27	0.729153297180585	0.794203806291646
1	22	2	28	0.686413700915199	0.71909534849138
1	22	2	29	0.711521421602537	0.754465042513658
1	22	2	30	0.70853332722352	0.709659660072183
1	22	2	31	0.764383241213268	0.771215330731725
1	22	2	32	0.708096279053174	0.702106683322085
1	22	2	33	0.753040783202261	0.701038145349021
1	22	2	34	0.762822833885131	0.727970900493953
1	22	2	35	0.788569426650151	0.708874549077378
1	22	2	36	0.805479854115452	0.679183820489553
1	22	2	37	0.776206302748099	0.687482224934826
1	22	2	38	0.829452396807881	0.699740122784961
1	22	2	39	0.784762529830578	0.743156704317467
1	22	2	40	0.76248436529204	0.803700321781833
1	22	2	41	0.73203773944204	0.791002743918661
1	22	2	42	0.728581861293813	0.807611184186907
1	22	2	43	0.686404852660833	0.720790772811936
1	22	2	44	0.720357452812604	0.813084492447307
1	22	2	45	0.714504399211659	0.830011555818182
1	22	2	46	0.666098208945349	0.767647960466344
1	22	2	47	0.689515398499995	0.804432026064965
1	22	2	48	0.663766457309921	0.799610467655776
1	22	2	49	0.634930623163662	0.691456137831625
1	22	2	50	0.703164363644765	0.650301665621234
1	22	3	51	0.676730637799026	0.80766349635578
1	22	3	52	0.658680116374157	0.714491699363471
1	22	3	53	0.714976505544799	0.817040392386251
1	22	3	54	0.700070281420384	0.750904905780036
1	22	3	55	0.676541484776065	0.64251085849328
1	22	3	56	0.6989354321086	0.62622615864565
1	22	3	57	0.756768709379507	0.726314723732907
1	22	3	58	0.744473015460101	0.752136671155113
1	22	3	59	0.794555036843868	0.804339666890571
1	22	3	60	0.800713602375901	0.799492777433283
1	22	3	61	0.787512269471571	0.788760714286094
1	22	3	62	0.745235993960896	0.769415672494134
1	22	3	63	0.715120948627582	0.665381644684899
1	22	3	64	0.738920812202991	0.70371640085783
1	22	3	65	0.724878745091655	0.765475274771368
1	22	3	66	0.718952857465624	0.788144081887701
1	22	3	67	0.715326746362203	0.813440622943526
1	22	3	68	0.665868561612819	0.800429209618112
1	22	3	69	0.649520650742778	0.754618038864323
1	22	3	70	0.629738770524986	0.748555645380313
1	23	1	24	0.114355881055981	0.0661193703045792
1	23	1	25	0.172344476389952	0.100849220217375
1	23	2	26	0.738320654248603	0.718784479123006
1	23	2	27	0.715530352454697	0.735249342989173
1	23	2	28	0.651987696056865	0.652580781852865
1	23	2	29	0.701825177076747	0.691381857345649
1	23	2	30	0.679011734332995	0.641705127492907
1	23	2	31	0.751193205172768	0.709359347689682
1	23	2	32	0.695784615402797	0.633516185750099
1	23	2	33	0.723278418114828	0.631642998764958
1	23	2	34	0.758244092521765	0.661501766728714
1	23	2	35	0.749474880571316	0.640290605605371
1	23	2	36	0.784079526524113	0.607679953599424
1	23	2	37	0.757369555095733	0.616720508298675
1	23	2	38	0.7862048076159	0.629655094015534
1	23	2	39	0.748930591667533	0.676724680498777
1	23	2	40	0.757718233720876	0.742874150845766
1	23	2	41	0.718299746391012	0.729100835415983
1	23	2	42	0.732334209339498	0.747140377433627
1	23	2	43	0.661755170171061	0.652722351545937
1	23	2	44	0.730368300773218	0.753484825675717
1	23	2	45	0.719635904292263	0.772133055906513
1	23	2	46	0.647343094078443	0.704971482293022
1	23	2	47	0.655802677747813	0.745028827516288
1	23	2	48	0.660713994831245	0.740560212728941
1	23	2	49	0.585588341247936	0.62166243986155
1	23	2	50	0.558786607170528	0.575277370276837
1	23	3	51	0.675345237780762	0.74944919140353
1	23	3	52	0.644219893160593	0.647230540042612
1	23	3	53	0.719445053055152	0.759429666161446
1	23	3	54	0.69052358406987	0.687421191746935
1	23	3	55	0.641611230252282	0.56694339631128
1	23	3	56	0.652968321238678	0.548421186438232
1	23	3	57	0.731923540589187	0.65929200939936
1	23	3	58	0.74149688471166	0.687398731956651
1	23	3	59	0.806609206320769	0.744103717216638
1	23	3	60	0.826645036799885	0.738407696642123
1	23	3	61	0.767766496378288	0.726998513731914
1	23	3	62	0.752770058557293	0.70630417337588
1	23	3	63	0.673704653271893	0.592119575136076
1	23	3	64	0.717355578407135	0.634856482288465
1	23	3	65	0.730551959417333	0.702832052222189
1	23	3	66	0.717044539765635	0.727749319349049
1	23	3	67	0.729214150923823	0.755520424967961
1	23	3	68	0.678787882809695	0.741858202936572
1	23	3	69	0.627357199847075	0.691621737371312
1	23	3	70	0.5997593492876	0.684818744412785
1	24	1	25	0.0972169105197118	0.0373163129096141
1	24	2	26	0.724071462585457	0.749278548748645
1	24	2	27	0.692358949702076	0.764922668157693
1	24	2	28	0.650261998133692	0.686716959822793
1	24	2	29	0.687437044020071	0.723042797857737
1	24	2	30	0.670704049845013	0.676350499699795
1	24	2	31	0.727951967860024	0.740159535676833
1	24	2	32	0.692135486185468	0.668618877023795
1	24	2	33	0.736334999789721	0.66718534448538
1	24	2	34	0.753507733533596	0.695517408877071
1	24	2	35	0.767914331431257	0.67576100491743
1	24	2	36	0.785485445513918	0.644743999915842
1	24	2	37	0.7533961616946	0.653279520686387
1	24	2	38	0.796298527785883	0.665350559908419
1	24	2	39	0.757418009511194	0.709712662206362
1	24	2	40	0.742558228216371	0.772141938800845
1	24	2	41	0.704211659250604	0.758391603229698
1	24	2	42	0.706249090957177	0.775669047870108
1	24	2	43	0.655882968232139	0.685805381619464
1	24	2	44	0.687865089771753	0.781357615787774
1	24	2	45	0.687271863376592	0.798847627757318
1	24	2	46	0.62700148141991	0.734530441302941
1	24	2	47	0.644711257989845	0.772773211167333
1	24	2	48	0.613516366591294	0.767986339917434
1	24	2	49	0.573770703174654	0.655995085432469
1	24	2	50	0.634066700663872	0.612810047386977
1	24	3	51	0.6393053302455	0.776934521472936
1	24	3	52	0.635183659455832	0.680202866683867
1	24	3	53	0.691803819331803	0.786646295674431
1	24	3	54	0.677215409016571	0.718076486749883
1	24	3	55	0.647233898216258	0.605674103208408
1	24	3	56	0.658846522433558	0.588598463691104
1	24	3	57	0.717433098849636	0.692203823140939
1	24	3	58	0.728239367089637	0.719231101817327
1	24	3	59	0.789677389993468	0.773189885938292
1	24	3	60	0.811169168788974	0.768173784246894
1	24	3	61	0.768791418323031	0.757063819028511
1	24	3	62	0.732669585059401	0.737040069823297
1	24	3	63	0.686114052872286	0.629402958213692
1	24	3	64	0.708692912540507	0.669065163719933
1	24	3	65	0.711964509343466	0.734016027599891
1	24	3	66	0.689841173589685	0.757744885725992
1	24	3	67	0.706256646971283	0.784045894542293
1	24	3	68	0.640301372949389	0.770987744306529
1	24	3	69	0.593271437260823	0.72296072712215
1	24	3	70	0.581742508406473	0.716723855725891
1	25	2	26	0.672908395770002	0.772939581466508
1	25	2	27	0.650585916822085	0.788304571765091
1	25	2	28	0.647557716586761	0.713150936170955
1	25	2	29	0.673667505117283	0.748021226175566
1	25	2	30	0.680695192121539	0.703133617558051
1	25	2	31	0.707523429212189	0.764451072975314
1	25	2	32	0.680461416678346	0.695538204934906
1	25	2	33	0.739657297600252	0.69450481662402
1	25	2	34	0.742533923991504	0.72155273947533
1	25	2	35	0.745010283325285	0.702518704025373
1	25	2	36	0.773257052663233	0.672544762868599
1	25	2	37	0.757991309648052	0.680653858329216
1	25	2	38	0.783856507658058	0.692198098799682
1	25	2	39	0.738091420233819	0.734920685656093
1	25	2	40	0.725918739770126	0.794768166942269
1	25	2	41	0.705345929003016	0.781161298247724
1	25	2	42	0.704895514762692	0.798007865531408
1	25	2	43	0.672652008714722	0.711183112980321
1	25	2	44	0.681879722242296	0.803290736010935
1	25	2	45	0.654241600108288	0.819972465058168
1	25	2	46	0.604736066628674	0.757728543123046
1	25	2	47	0.603970448872538	0.794444447060452
1	25	2	48	0.56278822282933	0.789712541014191
1	25	2	49	0.572676624048251	0.682238310506056
1	25	2	50	0.564273343547307	0.64104313401236
1	25	3	51	0.582808506234173	0.799099394593054
1	25	3	52	0.646375321844145	0.706147421685687
1	25	3	53	0.664788509816406	0.808478934646543
1	25	3	54	0.662861194430956	0.742240613100796
1	25	3	55	0.658127562649471	0.634957948588616
1	25	3	56	0.693245797327045	0.618537373286539
1	25	3	57	0.728328581863933	0.71745113571723
1	25	3	58	0.731521737327094	0.743825656962706
1	25	3	59	0.775422573912184	0.795695572603245
1	25	3	60	0.780318080273594	0.790886399902581
1	25	3	61	0.750275362361822	0.780346347286649
1	25	3	62	0.718716896539042	0.761030177171569
1	25	3	63	0.703651758260314	0.657601795856654
1	25	3	64	0.704192679023423	0.695314831718604
1	25	3	65	0.706567896796689	0.757484028172564
1	25	3	66	0.671994270075047	0.780454471608886
1	25	3	67	0.673950016774484	0.805733701808743
1	25	3	68	0.618945992838194	0.793345408887949
1	25	3	69	0.585019333180632	0.746901874988184
1	25	3	70	0.552723030481991	0.741193244253788
2	26	2	27	0.113847236006483	0.0386430002462375
2	26	2	28	0.176526201355235	0.0825690706118418
2	26	2	29	0.198588493390179	0.0958762036817099
2	26	2	30	0.288124773493503	0.154848468721738
2	26	2	31	0.29296597830125	0.181110063395724
2	26	2	32	0.307063178785628	0.186889514731908
2	26	2	33	0.303051663660978	0.218700217511919
2	26	2	34	0.299763949456903	0.250787085307914
2	26	2	35	0.325114583635575	0.30504273858227
2	26	2	36	0.432434047228462	0.305135039278928
2	26	2	37	0.507099669860116	0.316574586259503
2	26	2	38	0.454572475335339	0.32934525019176
2	26	2	39	0.505498127229931	0.367850830327103
2	26	2	40	0.560128789165428	0.417000854267305
2	26	2	41	0.557709439784709	0.421905056496013
2	26	2	42	0.525394640878979	0.439138397823092
2	26	2	43	0.581236112231201	0.397879347226907
2	26	2	44	0.541987377244461	0.471424430074073
2	26	2	45	0.516809929636065	0.49808077849153
2	26	2	46	0.496408006241921	0.462010452466382
2	26	2	47	0.47128577211211	0.500388065658272
2	26	2	48	0.43320946690229	0.504497781846437
2	26	2	49	0.438775092335531	0.437737018247284
2	26	2	50	0.515357170377941	0.428703449417033
2	26	3	51	0.674638531620399	0.792031440742427
2	26	3	52	0.773788818871744	0.70027430682178
2	26	3	53	0.7786898802301	0.800180040998376
2	26	3	54	0.779681326858948	0.734878161558417
2	26	3	55	0.785342566878127	0.628531661027712
2	26	3	56	0.829022368655914	0.61023881243197
2	26	3	57	0.839294825541338	0.70668570109596
2	26	3	58	0.851464399634305	0.731747359175333
2	26	3	59	0.864438166346582	0.781344077428107
2	26	3	60	0.875566784430126	0.77709869931407
2	26	3	61	0.839867412854618	0.768359176841736
2	26	3	62	0.833384590967232	0.750372741750622
2	26	3	63	0.82563527395388	0.64890435388773
2	26	3	64	0.809025775244258	0.686178479249226
2	26	3	65	0.816742369698752	0.748923678894792
2	26	3	66	0.793676698974128	0.772033150284721
2	26	3	67	0.817369573255604	0.797814152759734
2	26	3	68	0.771698735435197	0.786027144110825
2	26	3	69	0.728980667447889	0.740706373180202
2	26	3	70	0.721348786373244	0.735759575286569
2	27	2	28	0.126488519199481	0.0748497229566046
2	27	2	29	0.197380401885565	0.10541323499493
2	27	2	30	0.27138200621163	0.166878431724542
2	27	2	31	0.284645118151524	0.190279724731869
2	27	2	32	0.297922928727239	0.202485818421091
2	27	2	33	0.320099260393791	0.236635339594825
2	27	2	34	0.332412726172764	0.269543287100561
2	27	2	35	0.426099374576145	0.326582827818277
2	27	2	36	0.507598119175208	0.327676676984422
2	27	2	37	0.518163930293143	0.338492185059878
2	27	2	38	0.550133789150084	0.351571640943338
2	27	2	39	0.517919271891709	0.388173168782834
2	27	2	40	0.528744506497416	0.434613310219726
2	27	2	41	0.521538881236647	0.439609267313815
2	27	2	42	0.487200925666318	0.456252956390266
2	27	2	43	0.546283534506389	0.417299754552699
2	27	2	44	0.507290973334721	0.487564036374202
2	27	2	45	0.493956206412619	0.513598276635257
2	27	2	46	0.478207690925041	0.479573813075371
2	27	2	47	0.467389320116491	0.516393443652814
2	27	2	48	0.431092119160735	0.520457384379195
2	27	2	49	0.456447782546394	0.457212520543163
2	27	2	50	0.53350729424919	0.448935665290617
2	27	3	51	0.696437428739043	0.806049580049628
2	27	3	52	0.736832824527522	0.716246109075067
2	27	3	53	0.734877691623279	0.814085783114927
2	27	3	54	0.74534505196576	0.749969702630085
2	27	3	55	0.741604168243532	0.645861534677333
2	27	3	56	0.790822607187895	0.627885747478653
2	27	3	57	0.795701168700789	0.722100328305875
2	27	3	58	0.822238604825467	0.746796282750047
2	27	3	59	0.835710038842522	0.795270744557464
2	27	3	60	0.83826151451014	0.790896550745707
2	27	3	61	0.805882001569101	0.782245549422045
2	27	3	62	0.773103310382809	0.764489524788174
2	27	3	63	0.779761230989574	0.66543693846855
2	27	3	64	0.782067147546965	0.70211304531093
2	27	3	65	0.777669977288611	0.7636229319257
2	27	3	66	0.750554484994487	0.786255115310428
2	27	3	67	0.768523446285966	0.811310070321135
2	27	3	68	0.728135164054463	0.80006845338917
2	27	3	69	0.691893285716607	0.755475221423606
2	27	3	70	0.679686688409179	0.750440481530243
2	28	2	29	0.130708753619333	0.063089066019002
2	28	2	30	0.213101410071865	0.100549042735619
2	28	2	31	0.266910008708743	0.158337925130076
2	28	2	32	0.251995259793423	0.13642171197023
2	28	2	33	0.264827045437694	0.168603922535477
2	28	2	34	0.307677588297422	0.21567723015603
2	28	2	35	0.363098699471233	0.26156751900213
2	28	2	36	0.455068417471301	0.250568981764269
2	28	2	37	0.45406116855692	0.263259171253499
2	28	2	38	0.493323104452019	0.280264048856838
2	28	2	39	0.481965120552023	0.328255686240982
2	28	2	40	0.499629084088662	0.390871395464507
2	28	2	41	0.479310183436334	0.392274184995945
2	28	2	42	0.491331048960815	0.412234646775177
2	28	2	43	0.431604413264004	0.351926497828965
2	28	2	44	0.522104490448734	0.443672780688501
2	28	2	45	0.51754859461348	0.473383115592194
2	28	2	46	0.447198557790329	0.426288355374924
2	28	2	47	0.465701694904208	0.469949701450337
2	28	2	48	0.471737334784297	0.473642822290075
2	28	2	49	0.396339581064981	0.384113252471741
2	28	2	50	0.403655502290406	0.364577934967263
2	28	3	51	0.715535496435761	0.735989766065808
2	28	3	52	0.660709065255856	0.634147592861659
2	28	3	53	0.729131608291482	0.745050109004389
2	28	3	54	0.697563770446952	0.673619233287691
2	28	3	55	0.623586222031014	0.553329707015855
2	28	3	56	0.648088012261447	0.532508522451718
2	28	3	57	0.723416717489492	0.641864783928511
2	28	3	58	0.743453529920231	0.669645260718724
2	28	3	59	0.801996025809995	0.724373635283885
2	28	3	60	0.814107000541781	0.718768823069833
2	28	3	61	0.780149695100491	0.709511079597779
2	28	3	62	0.748463326460781	0.68957489185825
2	28	3	63	0.669719661138074	0.576203575732242
2	28	3	64	0.704421747258579	0.618536615686383
2	28	3	65	0.738422173167011	0.688401960836232
2	28	3	66	0.730030277127534	0.714142635893893
2	28	3	67	0.764689066047821	0.741803451471581
2	28	3	68	0.694565080679885	0.729321127770424
2	28	3	69	0.642773900813495	0.679517367370127
2	28	3	70	0.62327231866113	0.67309046260952
2	29	2	30	0.132119337714259	0.0675562690061965
2	29	2	31	0.213695955414252	0.11798089670014
2	29	2	32	0.241376131391023	0.130405602278906
2	29	2	33	0.260314859445384	0.169425649893914
2	29	2	34	0.266466844571524	0.207826741374903
2	29	2	35	0.337674086939527	0.267495061193029
2	29	2	36	0.403837649218726	0.264144254938683
2	29	2	37	0.438177689919073	0.276587373320703
2	29	2	38	0.454171884794713	0.292392135228711
2	29	2	39	0.460016153163562	0.335764234462574
2	29	2	40	0.502807990336279	0.392034594998456
2	29	2	41	0.492704605102476	0.397336716866832
2	29	2	42	0.481869594484578	0.417474412790089
2	29	2	43	0.497379209981559	0.369219763109496
2	29	2	44	0.525001730566226	0.451599913941784
2	29	2	45	0.524336361271475	0.481199855812331
2	29	2	46	0.496145222600064	0.441864789892671
2	29	2	47	0.512493052050062	0.483533007145053
2	29	2	48	0.500689785736769	0.4881971731004
2	29	2	49	0.477301336321229	0.411519421213572
2	29	2	50	0.537755089649413	0.397938609646001
2	29	3	51	0.713455792468205	0.767677685882299
2	29	3	52	0.705054900578743	0.671769547619377
2	29	3	53	0.727285491003966	0.776185190413493
2	29	3	54	0.71091510790359	0.707925028877751
2	29	3	55	0.673624310344238	0.595618770991935
2	29	3	56	0.693945069998739	0.576912670316721
2	29	3	57	0.74395620298566	0.67886435673114
2	29	3	58	0.753069220131634	0.705670626390786
2	29	3	59	0.778490693697463	0.757914883408867
2	29	3	60	0.78474764158615	0.753328673672792
2	29	3	61	0.755647368189936	0.744323092582455
2	29	3	62	0.744282726246355	0.725438655655417
2	29	3	63	0.716102406315798	0.618701737714881
2	29	3	64	0.722911084270845	0.658368853303341
2	29	3	65	0.739641181912826	0.724612029808765
2	29	3	66	0.728780807216173	0.748807345377518
2	29	3	67	0.757777064793131	0.77490024853252
2	29	3	68	0.704610237743497	0.762849215610503
2	29	3	69	0.683883327645378	0.715587944060432
2	29	3	70	0.672697033869693	0.709517350222362
2	30	2	31	0.120674940978421	0.0755926909697189
2	30	2	32	0.210039286078859	0.0801240441813243
2	30	2	33	0.24506336923177	0.125549622983893
2	30	2	34	0.288810155709303	0.176376821541888
2	30	2	35	0.352579710220917	0.230209046301483
2	30	2	36	0.425890365465377	0.218031585950388
2	30	2	37	0.410066756051839	0.23091128084463
2	30	2	38	0.468475458539316	0.250501456725717
2	30	2	39	0.447569426006569	0.301667903955529
2	30	2	40	0.447586044377547	0.368343693525136
2	30	2	41	0.43366346943505	0.371932119542895
2	30	2	42	0.472501113429914	0.394209974346301
2	30	2	43	0.387815549901013	0.332990630189468
2	30	2	44	0.498132923709267	0.429777836357942
2	30	2	45	0.527704515730498	0.461910763718725
2	30	2	46	0.457705606255407	0.414695267112011
2	30	2	47	0.51403791251803	0.46082080827142
2	30	2	48	0.541839026145922	0.4655798258076
2	30	2	49	0.417727972021863	0.372704425052847
2	30	2	50	0.44130746210191	0.351330361411781
2	30	3	51	0.74478089549117	0.727969276530852
2	30	3	52	0.660139758601689	0.624699014934704
2	30	3	53	0.750978670324045	0.73741517312986
2	30	3	54	0.70165006949009	0.664670861429973
2	30	3	55	0.63530413533916	0.541701171238996
2	30	3	56	0.630216489753996	0.521031071047081
2	30	3	57	0.707864553146202	0.63324008974833
2	30	3	58	0.695457636072206	0.661626744811103
2	30	3	59	0.786139747928424	0.71759825036164
2	30	3	60	0.792125222540609	0.712421921225362
2	30	3	61	0.76064870899793	0.703100770726474
2	30	3	62	0.716420913446426	0.682759286703705
2	30	3	63	0.652434143937385	0.566841113085873
2	30	3	64	0.709106670677964	0.610288710300497
2	30	3	65	0.711567227374971	0.681589957394381
2	30	3	66	0.709280566307715	0.707356923265086
2	30	3	67	0.760306441417052	0.735080808050408
2	30	3	68	0.694479432284632	0.722386499980352
2	30	3	69	0.659650712770577	0.671657662104421
2	30	3	70	0.639902278780201	0.665013442910691
2	31	2	32	0.12119765171619	0.0649704801770151
2	31	2	33	0.224397731965974	0.131962029393675
2	31	2	34	0.254251527122076	0.16683114234184
2	31	2	35	0.361051214570349	0.24407458506706
2	31	2	36	0.415895843351672	0.24776657886777
2	31	2	37	0.422276088437626	0.260189882290377
2	31	2	38	0.4769952042499	0.278242486083246
2	31	2	39	0.458008405811711	0.320563798065469
2	31	2	40	0.474694939066095	0.374299797377655
2	31	2	41	0.478153846588787	0.384412748049887
2	31	2	42	0.48610119756993	0.407124985854558
2	31	2	43	0.482736105581532	0.36818766556587
2	31	2	44	0.510651563093697	0.447629286986989
2	31	2	45	0.540418251072179	0.478716877712944
2	31	2	46	0.516685550443198	0.444242085413067
2	31	2	47	0.555032268432314	0.486298481567261
2	31	2	48	0.547278825139342	0.493121859849806
2	31	2	49	0.510305738024091	0.422588438658838
2	31	2	50	0.572332252721774	0.412002375297133
2	31	3	51	0.751046739289237	0.787552047022414
2	31	3	52	0.730069757750125	0.69328510972611
2	31	3	53	0.765191028403575	0.795971394338423
2	31	3	54	0.754568047350267	0.729612815741437
2	31	3	55	0.708569557869279	0.6189358695185
2	31	3	56	0.709333442351101	0.600481192044642
2	31	3	57	0.758572214518027	0.700576595088063
2	31	3	58	0.742333598793931	0.726262380604922
2	31	3	59	0.779803983761577	0.777282795350245
2	31	3	60	0.776918675346977	0.772815378521092
2	31	3	61	0.773569205577482	0.764679007539337
2	31	3	62	0.750974798581544	0.74598249829593
2	31	3	63	0.745847011875502	0.641597732465586
2	31	3	64	0.761800621515084	0.680608096670193
2	31	3	65	0.75974154207788	0.745405397685364
2	31	3	66	0.753778600165009	0.768745655739041
2	31	3	67	0.785657589379589	0.793864238781071
2	31	3	68	0.744194855972199	0.781764450619618
2	31	3	69	0.720309585006826	0.735417941347751
2	31	3	70	0.709138450595816	0.729630302584288
2	32	2	33	0.133445775192363	0.0517594414686947
2	32	2	34	0.221651611959962	0.108792246983564
2	32	2	35	0.313269955238877	0.172962316831392
2	32	2	36	0.380065022774915	0.162129116218321
2	32	2	37	0.38188496130052	0.17758957995357
2	32	2	38	0.433712450882823	0.200798405139547
2	32	2	39	0.437857636798462	0.255347716187475
2	32	2	40	0.461287325214548	0.326029561924298
2	32	2	41	0.454007728758559	0.333480951876701
2	32	2	42	0.486132209322386	0.35987547692013
2	32	2	43	0.424445337522926	0.30116675829353
2	32	2	44	0.532032045685466	0.402702341081042
2	32	2	45	0.54715919843609	0.437286099628045
2	32	2	46	0.484444510534902	0.391580046190444
2	32	2	47	0.537287318832832	0.440801101230731
2	32	2	48	0.556811964148259	0.447653002469648
2	32	2	49	0.455071275368277	0.353393789835482
2	32	2	50	0.489241598163218	0.333258987021968
2	32	3	51	0.740710672299381	0.723981927505782
2	32	3	52	0.694711502715297	0.618680164744212
2	32	3	53	0.750624954695437	0.732965733290691
2	32	3	54	0.709721818092396	0.659863762637735
2	32	3	55	0.642678319607482	0.534440651578827
2	32	3	56	0.644585561110824	0.513372754911612
2	32	3	57	0.703425948710205	0.627348877717554
2	32	3	58	0.703883503379196	0.655798002671953
2	32	3	59	0.752853295645758	0.712773501090736
2	32	3	60	0.772821630304967	0.707471466545087
2	32	3	61	0.740514451680064	0.698511366481054
2	32	3	62	0.720250751516383	0.677710619111445
2	32	3	63	0.66559367360686	0.56027198886267
2	32	3	64	0.719718907016191	0.604755498067218
2	32	3	65	0.729368805558136	0.676934763791586
2	32	3	66	0.7308267263345	0.703328854511894
2	32	3	67	0.769030682478968	0.731249573193178
2	32	3	68	0.714026058479359	0.718395045167765
2	32	3	69	0.675305972271157	0.667301129373028
2	32	3	70	0.664829223520166	0.660171449944309
2	33	2	34	0.119296416474596	0.0551819094051814
2	33	2	35	0.234566815153621	0.126492435153304
2	33	2	36	0.301713940052036	0.121584748423682
2	33	2	37	0.337557751780312	0.140282021310488
2	33	2	38	0.371980845109371	0.164386930545245
2	33	2	39	0.417247823910047	0.220922755357618
2	33	2	40	0.484811608334826	0.293994803174301
2	33	2	41	0.482034057813324	0.305431570540739
2	33	2	42	0.50631827939816	0.334459053277471
2	33	2	43	0.454979619667	0.280781470357719
2	33	2	44	0.567256762060118	0.384271641496183
2	33	2	45	0.588830035093065	0.42124435420337
2	33	2	46	0.533689543811912	0.377741138932291
2	33	2	47	0.570054456688777	0.429159398892448
2	33	2	48	0.594716041751033	0.438312861198548
2	33	2	49	0.478683008676655	0.344522826591488
2	33	2	50	0.473034253847329	0.323932613229371
2	33	3	51	0.791033231494465	0.72650606861457
2	33	3	52	0.721815474963639	0.620066579803501
2	33	3	53	0.789936067550198	0.735692069697793
2	33	3	54	0.746474393462251	0.661922643412062
2	33	3	55	0.669788300393166	0.534120054481069
2	33	3	56	0.669717230219225	0.512517921890003
2	33	3	57	0.7270946780541	0.629397072267265
2	33	3	58	0.752316769754543	0.657877528027176
2	33	3	59	0.765156836204686	0.7150466628843
2	33	3	60	0.766174670214882	0.709127906738161
2	33	3	61	0.751899300021533	0.700025932347184
2	33	3	62	0.741304679045097	0.67922833758698
2	33	3	63	0.684214896268073	0.559836170723732
2	33	3	64	0.747401958548588	0.605321681205696
2	33	3	65	0.772978493102082	0.678260047664728
2	33	3	66	0.767487363562091	0.704761463666167
2	33	3	67	0.823295921706887	0.732669542585733
2	33	3	68	0.766567130658496	0.719843586934605
2	33	3	69	0.726299875750232	0.668401437951741
2	33	3	70	0.703838626834193	0.661440337059225
2	34	2	35	0.134748898759981	0.0793710390304009
2	34	2	36	0.238842282645741	0.101649017295611
2	34	2	37	0.238177696720559	0.121800982598677
2	34	2	38	0.318410188876306	0.149546788816812
2	34	2	39	0.37881724215943	0.202518226558097
2	34	2	40	0.476767724509109	0.271159997357058
2	34	2	41	0.483913988066923	0.290007231562231
2	34	2	42	0.489185302575778	0.321554176580422
2	34	2	43	0.509815107801566	0.284100108732032
2	34	2	44	0.559477209355699	0.380094491458598
2	34	2	45	0.573554299735138	0.419075794117429
2	34	2	46	0.561824209529992	0.383903706091052
2	34	2	47	0.592427771835706	0.435033503338458
2	34	2	48	0.58962678875609	0.446273114898994
2	34	2	49	0.540442042368769	0.364605962559019
2	34	2	50	0.577447538856166	0.350323686782157
