comp	Layer	Ns	K562_RepliSeq	N
A2	7	0	40.2809273374176	881
A2	7	0	38.5985150276947	881
B1	8	0	36.0532711006165	255
B2	6	0	36.0103510227966	552
A2	7	0	36.7594018247223	881
B1	6	0	38.0831809463501	250
B1	6	0	36.873638491745	250
B1	8	0	34.3863379853058	255
B2	7	0	37.3006926943207	351
B2	7	0	39.9891125860977	351
B1	6	0	40.8387969742966	250
B1	7	0	45.4849234049606	288
B1	7	0	50.9301119297028	288
B1	6	0	56.955502322731	250
B1	9	0	61.8188545671082	202
A1	7	0	63.1255291117096	412
A1	8	0	63.408786844101	497
A1	8	0	62.3915650057602	497
A1	6	0	61.0903692431259	202
A1	8	0	61.538287889061	497
A1	8	0	63.7984442443085	497
A1	10	0	67.2797994045258	823
A1	10	0	69.5050875208283	823
A1	7	0	70.6817723220062	412
A1	7	0	68.922923009491	412
A1	9	0	67.4542812402344	515
A1	10	0	68.0980529673767	823
A1	9	0	67.9938672618103	515
A1	8	0	72.1968233231354	497
A1	9	0	75.2306995433807	515
A1	8	0	72.0246112722778	497
A2	8	0	70.023035797348	421
A1	8	0	71.3932475478363	497
A1	8	0	67.535520751648	497
A2	6	0	63.8171243496704	1555
A2	7	0	64.6264566890717	881
A2	8	0	65.5165549119568	421
A1	7	0	66.2737099716187	412
A2	6	0	64.7870715428162	1555
B1	5	0	60.6756178121567	133
B2	5	0	53.5515132959366	685
B2	6	0	46.3033752055359	552
B2	5	0	40.0528523438644	685
B2	5	0	34.0240897001648	685
B2	5	0	31.5397036929894	685
B2	6	0	27.9033371442223	552
B2	5	0	20.7254757555008	685
B2	5	0	18.5803562002182	685
B2	5	0	17.2480719293404	685
B2	5	0	15.8326139725113	685
B2	4	0	15.6770657506943	537
B2	5	0	16.8672007201004	685
B1	5	0	15.7640640752316	133
B1	5	0	12.6193679239082	133
B1	5	0	11.4547552904415	133
B2	5	0	12.7591450203133	685
B2	4	0	14.4907387866974	537
B2	5	0	14.7567866011238	685
B2	4	0	11.8531043148899	537
B2	5	0	11.2460372047424	685
B2	6	0	12.212149264431	552
B2	6	0	10.7792170863438	552
B2	5	0	10.1902139673328	685
B2	5	0	11.8130452055836	685
B2	4	0	13.9887497406769	537
B2	7	0	15.3226351610756	351
B2	5	0	16.1309255817604	685
B2	6	0	14.55099032444	552
B2	5	0	13.6865209844685	685
B2	4	0	13.0650610336781	537
B2	4	0	15.2108842444611	537
B2	5	0	16.1989558102322	685
B2	4	0	14.6715971366405	537
A2	6	0	15.7606361270142	1555
A2	4	0	14.4659039257431	2025
A2	4	0	11.7421888228703	2025
A2	4	0	15.0152323262119	2025
A2	4	0	12.3156623180485	2025
A2	4	0	9.34353642603874	2025
A2	5	0	13.2983311577988	2229
A2	6	0	14.4844655007267	1555
B1	4	0	14.3032764125252	39
A2	4	0	14.16927874403	2025
B1	4	0	14.3750968968678	39
A2	6	0	13.5313842785168	1555
B2	5	0	12.7909929834747	685
B2	4	0	11.6895513450146	537
B2	6	0	13.2943865133953	552
B2	6	0	13.3447763748455	552
B2	7	0	10.9330604927444	351
B1	4	0	8.81292260859489	39
B2	5	0	15.5781156724072	685
B2	6	0	14.1618428095436	552
B2	6	0	8.74441774605751	552
B2	7	0	10.9107428222752	351
B2	7	0	12.8995877744389	351
B2	5	0	12.9442400691128	685
B2	6	0	12.6657833175278	552
B2	7	0	13.2247505954266	351
B2	6	0	14.7029976853275	552
B2	6	0	15.4769725659275	552
B2	5	0	17.2121858381367	685
B2	6	0	18.6649885704994	552
B2	6	0	16.419126471405	552
B2	5	0	18.1034257425499	685
B2	6	0	21.338591673851	552
B2	6	0	22.9191700332069	552
B2	7	0	25.6397281031227	351
B2	7	0	28.7235608140564	351
B2	6	0	32.5839804425049	552
B2	6	0	35.7837556330109	552
B2	6	0	39.3187065184784	552
B2	7	0	45.6437491101074	351
B2	7	0	52.3182117488861	351
B1	8	0	58.4687452199173	255
A2	8	0	65.2893934127808	421
A2	8	0	71.1571519452667	421
A1	8	0	73.7787888977814	497
A1	8	0	75.686376579361	497
A1	10	0	75.9602069737244	823
A1	10	0	76.0365646495056	823
A1	9	0	80.6351815705872	515
A1	9	0	82.8251134155273	515
A1	10	0	80.653006582489	823
A1	10	0	78.1938004138947	823
A1	10	0	77.522915134964	823
A1	8	0	79.6564874755097	497
A1	9	0	80.3156969763184	515
A1	9	0	80.4553180226898	515
A1	10	0	82.3064901189423	823
A1	10	0	82.4793764608765	823
A1	9	0	80.601212397995	515
A1	8	0	78.4697158779907	497
A1	10	0	74.9101433300781	823
A1	9	0	74.0742478273773	515
A1	10	0	71.7462862127686	823
A1	8	0	65.3657491332245	497
A1	9	0	62.3030664910507	515
A1	9	0	64.7064390645981	515
A1	7	0	66.4022871430969	412
A1	8	0	68.2794560357666	497
A1	9	0	70.6625204642487	515
A1	9	0	71.8454026080322	515
A1	10	0	74.9600017131043	823
A1	9	0	77.2169426152039	515
A1	9	0	77.5349682279968	515
A1	9	0	74.9489838511658	515
A1	7	0	75.7705648734283	412
A1	7	0	78.9355489363098	412
A1	9	0	76.7731167829132	515
A1	10	0	74.7043632660675	823
A1	10	0	73.5106749497223	823
A1	8	0	73.4005947953796	497
A1	7	0	76.8188236749268	412
A1	8	0	82.6471335277558	497
A1	10	0	83.7175022224426	823
A1	8	0	81.9065446183014	497
A1	10	0	78.7407074079132	823
A1	10	0	73.608664153595	823
B1	7	0	66.0923194964218	288
A2	7	0	57.8679731480026	881
A2	6	0	52.5038899538422	1555
A2	7	0	48.9021779830933	881
B1	6	0	49.1442946350479	250
A2	7	0	54.9144431861878	881
A2	7	0	60.5303729883575	881
A2	8	0	64.4053340521622	421
A1	7	0	70.5943107494354	412
A1	9	0	73.2462276395416	515
A1	7	0	75.5667009056091	412
A1	7	0	77.2836281880951	412
A1	7	0	73.1878384703064	412
A2	8	0	67.6585659225464	421
B1	5	0	62.8405406462479	133
B1	6	0	56.4705207358933	250
A2	6	0	48.6764650936127	1555
A2	6	0	41.5310244244766	1555
A2	6	0	38.3502132230377	1555
A2	5	0	39.8622087261963	2229
A2	7	0	42.9444814019775	881
A2	6	0	41.9752357720566	1555
A2	5	0	40.5276218680573	2229
A1	7	0	38.8193970858002	412
A2	7	0	38.4330684789276	881
A2	7	0	38.4505391332245	881
B1	6	0	33.5724511034012	250
A2	5	0	33.650840769577	2229
B1	5	0	36.2353125506592	133
B1	5	0	37.0521856163406	133
B1	6	0	38.4673105751038	250
A2	5	0	42.2763425395203	2229
A2	5	0	47.9510613225937	2229
A2	7	0	53.1092307954025	881
A2	6	0	59.5635274617386	1555
A1	9	0	67.0377564688492	515
A1	10	0	69.1259091951752	823
A1	8	0	71.0102938845825	497
A1	7	0	73.8017551382446	412
A1	8	0	72.2195663549805	497
A1	6	0	72.0159041468048	202
A1	7	0	75.1306408507538	412
A1	8	0	78.2137195500946	497
A1	8	0	77.7023819456482	497
A2	7	0	75.2797535115051	881
A1	6	0	72.7230093713379	202
A1	7	0	70.7573122581482	412
A1	6	0	70.0922308799744	202
A1	6	0	70.1491841387177	202
B1	6	0	66.9458674140167	250
B1	4	0	59.8906526169586	39
B1	4	0	53.3215995637512	39
B2	4	0	45.6846217725372	537
B2	3	0	38.985618272171	168
B2	5	0	32.3187204517365	685
B1	4	0	27.0520214878273	39
B1	4	0	28.2367921854401	39
B2	4	0	31.0121610528183	537
B2	4	0	31.563116826191	537
B2	6	0	26.7609020394135	552
B2	5	0	23.0237144270325	685
B2	5	0	27.499883408947	685
B2	4	0	31.1584092593956	537
B2	6	0	36.0812911387253	552
B1	5	0	37.2454172261047	133
B2	5	0	35.4687423623276	685
B2	7	0	34.9725888861465	351
B2	6	0	35.3128662410355	552
B2	5	0	37.0559365117645	685
B1	5	0	37.2887840208817	133
B1	6	0	36.8792858825302	250
B2	6	0	38.6790357413864	552
B2	5	0	41.599857646904	685
B2	6	0	42.7089713523102	552
B2	7	0	39.533144904747	351
B2	6	0	35.1891771002197	552
B2	5	0	29.9939565327072	685
B2	6	0	27.8666219137383	552
B2	6	0	29.6312449124527	552
B2	7	0	31.1083201769447	351
B2	7	0	33.9952133033752	351
B2	6	0	36.0402789141464	552
B2	6	0	35.9116209228516	552
B2	5	0	36.5849823205185	685
B2	6	0	38.8341040142059	552
B2	6	0	41.8731292953491	552
B2	6	0	42.1649638038635	552
B2	5	0	43.2281156546402	685
B2	6	0	47.5521243017578	552
A2	5	0	52.9809618015289	2229
B2	5	0	54.6475333374405	685
B2	5	0	55.0215378610993	685
B1	5	0	55.8473328648758	133
B2	5	0	49.7090599888992	685
B2	6	0	43.7594584011459	552
B2	7	0	40.843188625145	351
B2	6	0	38.9364469939041	552
B2	5	0	39.7727702074814	685
B2	6	0	43.1302913139343	552
B2	5	0	47.4250458000565	685
B2	5	0	52.8540655787659	685
B1	6	0	58.821143826294	250
A2	5	0	62.7391661509323	2229
A1	6	0	65.1941510912323	202
A2	9	0	67.1799138820648	182
A2	6	0	73.1328612909698	1555
A2	7	0	76.683827542038	881
A2	8	0	72.8921143413544	421
B1	8	0	70.9236248466492	255
A2	7	0	71.5235286157227	881
B1	8	0	68.7869764095306	255
B1	7	0	64.4028736186981	288
B1	6	0	58.4940468109131	250
B1	5	0	52.3241350602722	133
B1	6	0	48.375044691124	250
B2	5	0	42.7407076771545	685
B2	6	0	38.0516821826935	552
B2	5	0	34.613650297699	685
B2	5	0	31.5306532886887	685
B2	6	0	31.7822415568924	552
B2	5	0	32.7101445703507	685
B2	5	0	31.776484268074	685
B2	6	0	31.3778404630089	552
B2	6	0	32.4672795613289	552
B2	6	0	33.9529188756943	552
B2	7	0	35.9286553568649	351
B2	6	0	37.8044485791016	552
B1	7	0	41.1302295318222	288
B1	7	0	44.3182624811173	288
B1	7	0	49.8591292095184	288
B1	6	0	57.4360809066391	250
A2	9	0	61.0243461714554	182
A2	8	0	64.1030252321243	421
A1	8	0	67.7332192760468	497
A1	9	0	68.075145076828	515
A1	10	0	68.1308852528381	823
A1	9	0	71.4605503153229	515
A1	9	0	75.9012974102783	515
A1	9	0	75.0997813033295	515
A1	7	0	71.9064802919769	412
A1	9	0	73.6232593177033	515
A1	9	0	76.901039504776	515
A1	8	0	81.7789964412689	497
A1	10	0	82.0038014485932	823
A1	9	0	78.5409350145721	515
A1	10	0	76.7323292804718	823
A1	10	0	75.7887589830017	823
A1	9	0	75.6703502617645	515
A1	9	0	77.3264897550964	515
A1	9	0	78.5407441390991	515
A1	9	0	74.4407438970184	515
A1	9	0	68.3696227935028	515
B1	8	0	62.7642475339127	255
B1	10	0	56.522715565567	193
B1	8	0	51.3888255950928	255
B1	9	0	47.1073674488068	202
B1	9	0	45.4784840977478	202
A2	8	0	48.5609141639328	421
B1	9	0	49.9092796125412	202
B1	8	0	47.5022973720932	255
B1	8	0	47.9174991314316	255
B1	10	0	51.6502288546753	193
B1	8	0	53.874735759964	255
A1	9	0	55.1842376323319	515
A1	7	0	59.9265876402283	412
A1	10	0	66.0950972388458	823
A1	8	0	69.2418438765717	497
A1	10	0	67.6490027435303	823
A1	10	0	66.6172760697174	823
A1	10	0	69.8721815116119	823
A1	10	0	75.0563041709137	823
A1	10	0	74.7999437797547	823
A1	10	0	68.8521221144867	823
A1	10	0	66.4146778463745	823
B1	10	0	66.8632396569824	193
A1	10	0	79.8295115960693	823
A1	10	0	83.7641792990875	823
A1	10	0	84.9313224203491	823
A1	10	0	86.4798325124359	823
A1	10	0	83.819070355835	823
A1	10	0	81.1447382454681	823
A1	10	0	81.7325019046021	823
A1	10	0	81.6997981114197	823
A1	10	0	79.7161433689118	823
A1	10	0	79.0815988122559	823
A1	10	0	82.5547602410889	823
A1	10	0	85.5259209113312	823
A1	10	0	84.899523119812	823
A1	10	0	81.7729960972595	823
A1	10	0	79.0615738240051	823
A1	9	0	78.1390444025421	515
A1	10	0	77.4515579853058	823
A1	10	0	42.2740502386093	823
B1	10	0	58.692382338028	193
B1	9	0	57.1877490428925	202
A1	10	0	62.4112484555817	823
A1	9	0	61.4874449225998	515
A1	10	0	65.2078589635086	823
A1	10	0	68.1112350738525	823
A1	10	0	68.1970953165436	823
A1	10	0	70.9952739699555	823
A1	10	0	75.8449917603302	823
A1	10	0	78.1453157791901	823
A1	8	0	80.1984165074921	497
A1	10	0	82.9755027947998	823
A1	10	0	79.9551223803711	823
A1	10	0	80.155232858429	823
A1	10	0	81.6110092001343	823
A1	10	0	74.11853890625	823
A1	9	0	69.0585293247986	515
A1	10	0	68.066936058197	823
A1	10	0	69.8457218232727	823
A1	10	0	73.4467783731842	823
A1	9	0	76.42105431427	515
A1	10	0	73.8318119193268	823
A1	10	0	71.6505192185211	823
A1	10	0	70.3417749317932	823
A1	8	0	63.9895642776871	497
A1	10	0	57.4694340103531	823
B1	9	0	53.5429905833817	202
B1	10	0	50.4122398398972	193
B1	9	0	51.5036248580551	202
B1	10	0	57.0719189897537	193
B1	10	0	62.6266273401642	193
B1	10	0	68.6845990700531	193
A1	10	0	74.4082141555023	823
A1	10	0	78.2583997283936	823
A1	10	0	80.1303482170868	823
A1	10	0	80.2934363908386	823
A1	10	0	79.0579317703247	823
A1	10	0	77.9951792711639	823
A1	9	0	77.2764255718231	515
A1	10	0	73.9994535824585	823
A1	10	0	72.1740909681702	823
A1	10	0	72.2684868941498	823
A1	10	0	74.3377560642242	823
A1	10	0	77.8014578820038	823
A1	10	0	78.6598429658508	823
A1	10	0	77.9843245671082	823
A1	10	0	76.1368908380127	823
A1	10	0	70.2893857279205	823
A1	9	0	68.6209190919495	515
A1	9	0	69.1182384590912	515
A1	9	0	68.1573450757599	515
B1	9	0	64.9655426356506	202
B1	10	0	63.1344043140411	193
B1	9	0	59.7968296640015	202
B1	9	0	53.1546133839417	202
B1	7	0	48.3423234059906	288
B1	10	0	46.5759014831162	193
A1	8	0	45.8656933306885	497
B1	8	0	49.4618969985581	255
B1	10	0	56.5474627201462	193
B1	9	0	58.9282246845245	202
B1	10	0	59.8772433395386	193
B1	9	0	63.0531037486649	202
B1	9	0	65.857971763382	202
B1	9	0	68.6953730256653	202
B1	10	0	74.8660653387451	193
B1	9	0	76.6060722448731	202
A1	10	0	74.2841247377014	823
A1	10	0	76.7910826412964	823
A1	10	0	78.9183355498505	823
A1	10	0	79.7246489112091	823
A1	10	0	77.7948819671631	823
A1	10	0	76.4627067921448	823
A1	10	0	73.7930323065949	823
A2	10	0	68.2569484164429	133
A1	10	0	70.529683291626	823
A2	8	0	76.1158073413086	421
A1	9	0	80.3832263466644	515
A1	9	0	79.4534978707123	515
A1	9	0	77.0802142521668	515
A2	10	0	77.3306752011871	133
B1	9	0	71.983929818039	202
B1	9	0	65.7992562274933	202
B1	8	0	62.6752198225403	255
B1	9	0	57.6284080680084	202
B1	10	0	52.598116262207	193
B1	9	0	48.9654747281647	202
B2	10	0	47.1380989696121	41
B2	10	0	46.2845759854508	41
B1	8	0	42.7478602197266	255
B1	7	0	39.1617750503159	288
B1	7	0	41.5229356981278	288
B1	9	0	42.7163530315781	202
B1	9	0	39.2539238578415	202
B2	9	0	38.3541400027084	71
B2	10	0	38.6472872772598	41
B2	9	0	34.9771334051132	71
B2	8	0	33.871958615799	181
B2	8	0	35.0628588346481	181
B2	10	0	37.4694815898132	41
B2	8	0	39.3585359105301	181
B2	8	0	41.007467861824	181
B1	7	0	44.5248280793762	288
B1	8	0	46.8872811571884	255
B2	7	0	44.846876263504	351
B2	9	0	38.0418783989716	71
B2	8	0	35.3320466942215	181
B2	8	0	37.0800759162903	181
B2	10	0	35.0957967036438	41
B2	9	0	35.7451419680786	71
B2	9	0	35.9841905062103	71
B2	8	0	36.6032865128708	181
B2	7	0	39.8130246202087	351
B2	7	0	43.1347281775284	351
B2	7	0	49.708551011734	351
B1	7	0	54.966623734169	288
B1	6	0	55.6988233356476	250
B1	8	0	54.0340827547836	255
B2	8	0	48.0549867539215	181
B2	6	0	40.9650362554169	552
B2	7	0	39.7047250657272	351
B2	6	0	38.5850866251373	552
B2	8	0	37.647208495369	181
B2	7	0	40.0228358699417	351
B2	8	0	43.6079707528687	181
B2	8	0	45.8957790034485	181
B1	8	0	46.7498015991211	255
B2	6	0	46.9562694856262	552
B2	9	0	49.0050074552918	71
B2	6	0	54.971987563591	552
B2	7	0	59.858636497612	351
B2	8	0	58.0353761833572	181
B2	8	0	54.4391066259766	181
B2	7	0	48.5300127277756	351
B2	7	0	44.8473322892761	351
B2	6	0	46.710037412796	552
B1	6	0	47.915647141304	250
B1	5	0	46.8425501820755	133
B2	7	0	53.5285442897415	351
B2	8	0	56.2432062420273	181
B2	8	0	49.2448321340942	181
B2	7	0	43.7500368769836	351
B2	7	0	41.2830859399033	351
B2	9	0	39.0919763326263	71
B2	7	0	39.223627026825	351
B2	7	0	44.8478835478592	351
B2	7	0	48.4151420456696	351
B2	8	0	50.3329543623734	181
B2	6	0	55.0261700326538	552
B1	6	0	56.7245721249008	250
B1	9	0	58.724931905098	202
B1	10	0	61.5729565261459	193
A2	9	0	59.256122027626	182
B1	10	0	57.7847507105255	193
B1	10	0	62.394261424942	193
A2	8	0	67.3524824319458	421
A2	7	0	69.1116152146149	881
A1	7	0	69.01990394104	412
A1	9	0	74.4388846510315	515
A1	7	0	81.9450891807556	412
A1	8	0	80.0459622066498	497
A2	7	0	71.0766478816223	881
B1	8	0	68.3094372769165	255
B1	8	0	66.5468951281738	255
B1	10	0	65.3899024835968	193
B1	10	0	68.8026385282135	193
A1	10	0	74.8753953446961	823
A1	10	0	79.9919901844025	823
A1	9	0	80.0079340450287	515
A1	9	0	77.6679887079621	515
A1	10	0	74.6242704958344	823
A1	10	0	72.5837670974731	823
A1	10	0	75.2820086943817	823
A1	10	0	79.5510747463226	823
A1	10	0	80.244135045929	823
A1	10	0	80.4380018951416	823
A1	9	0	80.8210515119171	515
A1	10	0	80.764279165268	823
A1	10	0	78.2352812693024	823
A1	10	0	73.481793163147	823
A2	8	0	71.2023486830902	421
A2	5	0	67.1274549794006	2229
A1	10	0	64.3093133439636	823
A1	10	0	68.167395456543	823
A1	9	0	72.2804678915405	515
A1	9	0	72.9440236607361	515
A2	10	0	45.5696461953735	133
A1	10	0	63.2301952979279	823
A2	10	0	70.2141479235077	133
A1	9	0	64.0243242287064	515
A1	10	0	57.351731564064	823
A1	9	0	52.1707011085892	515
A2	10	0	52.9250064461899	133
A1	8	0	54.6755900458908	497
A1	7	0	52.897302226944	412
A2	7	0	51.2994070873261	881
A2	8	0	50.3489056894302	421
A2	6	0	46.2939386634827	1555
A2	10	0	48.9517408821487	133
A2	10	0	48.5187538919067	133
B1	9	0	44.1567059968186	202
B1	10	0	47.3379047016525	193
A2	10	0	54.76855543293	133
B1	10	0	57.8930207941055	193
B1	9	0	62.5937509167099	202
A2	8	0	67.2299051727295	421
B1	8	0	68.6821663308716	255
B1	9	0	64.2376450897598	202
B1	8	0	75.9824845314789	255
A1	8	0	73.7202576444244	497
A2	10	0	71.4997290510559	133
A2	8	0	70.5782945265961	421
A1	10	0	73.1536547307587	823
A2	10	0	76.7542388664246	133
A1	10	0	79.906739545517	823
A1	9	0	81.9931378218842	515
A1	10	0	83.1761919380951	823
A1	10	0	82.3175623337555	823
A1	10	0	76.7938866711426	823
A1	10	0	74.8683160758209	823
A1	10	0	75.1294334326172	823
A1	9	0	73.8288818833923	515
A1	10	0	74.0279705555725	823
A1	10	0	75.3214910913086	823
A1	10	0	77.7289783509827	823
A1	9	0	75.1262418903351	515
A1	8	0	70.7923103237915	497
A1	8	0	68.3392078404999	497
A2	9	0	68.2092753194428	182
A1	8	0	71.4061774728394	497
A1	9	0	73.0962278025055	515
A1	9	0	71.6796374681854	515
A1	9	0	70.576431474762	515
A1	9	0	71.1605735856629	515
A1	10	0	71.5163739673615	823
A1	10	0	73.4829008647919	823
A1	9	0	75.9848111536408	515
A1	8	0	73.5315708313751	497
A1	8	0	69.7968065569306	497
A1	9	0	68.7009559235382	515
A1	10	0	66.320592753067	823
A1	8	0	66.1338867167664	497
A1	10	0	68.4786223454285	823
A1	9	0	66.7399304985046	515
A1	9	0	64.6868429993439	515
A1	10	0	68.3586515847778	823
A1	10	0	74.7226142442322	823
A1	9	0	74.9823479547119	515
A1	7	0	73.690523970871	412
A1	10	0	75.9176412581635	823
A1	8	0	78.627225753479	497
A1	9	0	77.5672742868805	515
A1	9	0	73.8013229467774	515
A2	9	0	71.456335703125	182
B1	8	0	71.1813114988709	255
B1	10	0	72.6375909560394	193
B1	8	0	77.0696627423859	255
B1	7	0	79.681097239151	288
B1	9	0	76.2580632688141	202
B1	9	0	68.6225975885773	202
B1	10	0	62.318653563385	193
B1	9	0	56.8656792021179	202
B1	9	0	52.0517523007965	202
B1	8	0	50.1015156840134	255
B2	9	0	49.7604824053192	71
B2	9	0	51.9145513194656	71
B2	9	0	54.1851279714584	71
B2	9	0	54.3934579836273	71
B2	8	0	52.0770846611023	181
B1	8	0	48.8851809483337	255
B1	8	0	46.9238434849548	255
B1	8	0	46.1441527087784	255
B1	9	0	47.1127376722717	202
B1	9	0	47.730160832634	202
B1	9	0	50.185466489563	202
B1	9	0	55.0397352774048	202
B1	10	0	59.9060681737137	193
B1	10	0	64.3021019051361	193
A1	9	0	66.6485373941803	515
A2	7	0	68.7228223506928	881
B1	7	0	67.0429238629913	288
B1	7	0	66.0556636502838	288
B1	7	0	70.0539865367126	288
B1	9	0	76.7344199967957	202
A1	7	0	78.1893389946747	412
A2	7	0	75.2989441706085	881
A1	8	0	75.3479451685333	497
A1	7	0	72.6950288613892	412
B1	8	0	67.039139217453	255
B1	7	0	61.8446300048447	288
A1	10	0	60.6792660822296	823
A1	10	0	67.8427696353149	823
A2	9	0	66.8094743314362	182
A1	10	0	67.115013633194	823
A1	10	0	67.1400862841797	823
A1	7	0	68.5121635041809	412
A1	8	0	69.1479074734497	497
A1	8	0	69.8180471777344	497
A1	9	0	74.8045454795837	515
A1	9	0	77.599016136322	515
A1	8	0	74.5664762766266	497
A1	8	0	70.8835490551758	497
A1	9	0	65.3638682198334	515
A1	10	0	60.3021979021072	823
A1	10	0	58.7307659030152	823
A1	9	0	62.0630935022354	515
A1	10	0	68.9757093809509	823
A1	10	0	68.961386187973	823
A1	10	0	65.2193064808655	823
A1	10	0	69.7309932633972	823
A1	10	0	75.2992493296814	823
A1	8	0	79.2072104484558	497
A1	10	0	80.3525404324341	823
A1	9	0	74.8617090652466	515
A1	10	0	74.1557661551666	823
A1	10	0	78.6792870648956	823
A1	10	0	79.9129657062531	823
A1	9	0	79.5636323245239	515
A1	9	0	78.6328174650574	515
A1	10	0	75.7043065293884	823
A1	10	0	75.2368580944824	823
A1	10	0	75.5559271392822	823
A1	10	0	79.2014308821869	823
A1	10	0	81.5241515912628	823
A1	10	0	79.1173450610352	823
A1	10	0	78.1571221118927	823
A1	10	0	75.9013647598267	823
A1	10	0	74.2581273413849	823
A1	10	0	73.1499694173431	823
A2	8	0	71.1646235939789	421
A1	9	0	68.8586905722809	515
B1	10	0	68.1249743743134	193
A2	9	0	68.8886387792969	182
B1	9	0	64.0940972747421	202
B1	9	0	58.2042893043518	202
B1	8	0	57.7589948727036	255
B1	9	0	59.5416925180054	202
B1	9	0	65.9914165335083	202
B1	10	0	71.7047931058502	193
A2	10	0	74.1332951728821	133
A1	10	0	81.1749061750031	823
A1	10	0	82.4510985140228	823
A1	10	0	79.3609511644745	823
A1	10	0	81.0299460365295	823
A1	10	0	81.261947845459	823
A1	10	0	80.4393310865784	823
A1	9	0	81.7100168939972	515
A1	9	0	83.2317498679352	515
A1	9	0	83.6150421625519	515
A1	9	0	82.9670616910553	515
A1	10	0	81.5692456493378	823
A1	10	0	81.9257348174286	823
A1	9	0	82.835951557312	515
A1	10	0	82.0473510011292	823
A1	10	0	81.8189433229065	823
A1	8	0	80.5172699500275	497
A1	9	0	76.2157699855805	515
A1	10	0	72.6185878858948	823
A1	10	0	68.5944717816162	823
A1	10	0	65.2550007983399	823
A1	10	0	66.1552314608002	823
A1	10	0	70.2306636673737	823
A1	10	0	77.9342577940369	823
A1	10	0	83.103077023468	823
A1	10	0	82.5262523205566	823
A1	10	0	81.7149463465118	823
A1	10	0	77.969137703476	823
A1	10	0	75.321936533432	823
A1	10	0	73.9575502282715	823
A1	9	0	72.2929251635742	515
A1	10	0	73.2036529318237	823
A1	10	0	74.425934835434	823
A1	10	0	75.5320125131226	823
A1	10	0	78.1939181387329	823
A1	9	0	81.0895980789948	515
A1	10	0	80.6237914001465	823
A1	10	0	79.5391431880951	823
A1	10	0	78.6456714850617	823
A1	8	0	71.5066330540466	497
A1	9	0	63.5796751481247	515
A1	10	0	62.4153404780197	823
A1	10	0	64.7116542298126	823
A1	10	0	66.4031279363251	823
A1	8	0	68.1161030628967	497
A1	7	0	72.6157431738281	412
A1	10	0	59.7739347327042	823
A2	10	0	70.6222795635224	133
A1	9	0	68.4305079965973	515
A1	9	0	77.1174938132477	515
A1	9	0	77.1789400411987	515
A1	10	0	76.4794439492798	823
A1	8	0	78.6844490694428	497
A1	8	0	79.6730641658783	497
A1	10	0	82.0600874304962	823
A1	8	0	79.1664216657257	497
A1	8	0	74.9807777751923	497
A1	10	0	78.2541258123779	823
A1	10	0	79.2762853644562	823
A1	10	0	78.677851585846	823
A1	10	0	81.6978354379273	823
A1	10	0	80.3291282852936	823
A1	9	0	77.4989289172363	515
A1	9	0	75.2452963877106	515
A1	7	0	73.8390040536499	412
A1	9	0	76.0068384728241	515
A1	10	0	79.4452678322601	823
A1	8	0	81.003724471283	497
A1	9	0	77.8640250953674	515
A1	8	0	75.2599669107819	497
A1	9	0	77.8074569888306	515
A1	8	0	78.3619446829987	497
A1	8	0	76.2651103629303	497
A1	9	0	71.1141620410156	515
A1	8	0	69.2805254115296	497
A1	9	0	70.977907771225	515
A1	10	0	68.7081589373779	823
A1	9	0	72.2651275359345	515
A1	8	0	79.2666399867249	497
A1	10	0	79.8046447303772	823
A1	9	0	75.7422377961731	515
A1	9	0	69.8258429946899	515
A1	10	0	68.9084162511444	823
A1	9	0	69.9550475854492	515
A1	10	0	70.7495297319794	823
A1	10	0	74.4624107029724	823
A1	10	0	74.6367051203156	823
A2	10	0	71.5869016651154	133
A1	8	0	74.7076175889588	497
A1	9	0	76.9358698902893	515
A2	8	0	73.8642066484833	421
A1	6	0	75.0091183597565	202
A1	8	0	79.1833205744171	497
A1	7	0	77.5499999885559	412
A2	6	0	72.4594464033508	1555
B1	5	0	68.3172213541412	133
B2	7	0	61.2807042589569	351
B2	6	0	53.9610589577103	552
B2	6	0	49.3865996879959	552
B2	6	0	43.3285890157318	552
B2	6	0	36.8897330389023	552
B2	6	0	32.8017820833206	552
B2	8	0	30.0071783008575	181
B2	6	0	27.0270922100258	552
B2	6	0	22.3518826882172	552
B2	5	0	19.0705346552849	685
B2	5	0	19.3872100173759	685
B2	6	0	19.8140264221954	552
B2	6	0	17.298477210331	552
B2	6	0	16.5685002539635	552
B2	6	0	16.7935675189972	552
B2	6	0	18.487132704792	552
B2	6	0	20.5422857764244	552
B2	6	0	20.1724350406647	552
B2	5	0	21.7098168533516	685
B2	8	0	21.7746366370201	181
B1	6	0	25.1924024639702	250
A2	5	0	28.1734463865471	2229
A2	6	0	24.0614937497711	1555
B3	6	0	23.4161161889076	283
B2	6	0	28.6792410304642	552
B2	6	0	28.3198177194214	552
B2	6	0	24.1401779265213	552
A2	5	0	22.0366821941566	2229
B1	6	0	21.3335020732117	250
B1	5	0	23.5558077431297	133
B3	6	0	25.9191639162254	283
B2	6	0	28.2233862360191	552
B2	6	0	31.139610481987	552
B2	6	0	35.7509550911331	552
B1	4	0	41.2767339741516	39
A2	5	0	43.8683391857147	2229
B1	6	0	47.9554357590866	250
B1	6	0	52.9526338406754	250
