cond	exp	dln
1 min	Exp.3	0.455882062985835
1 min	Exp.3	0.372735731777665
1 min	Exp.3	0.33143948819866
1 min	Exp.3	0.373830251308418
1 min	Exp.3	0.32600497647505
1 min	Exp.3	0.344440279738374
1 min	Exp.3	0.356480464999743
1 min	Exp.3	0.40066759480743
1 min	Exp.3	0.427592156979458
1 min	Exp.3	0.354485953506941
1 min	Exp.3	0.421359645828038
1 min	Exp.3	0.353846792767197
1 min	Exp.3	0.323282575403758
1 min	Exp.3	0.367671851194135
1 min	Exp.3	0.331965356704995
1 min	Exp.3	0.379422107978095
1 min	Exp.3	0.378504432504577
1 min	Exp.3	0.391467790773421
1 min	Exp.3	0.434060842860606
1 min	Exp.3	0.339874224677312
1 min	Exp.3	0.394170596003059
1 min	Exp.3	0.357056717217133
1 min	Exp.3	0.357509843364847
