cond	contrast
1 h	1.03844040295383
1 h	1.03636904318555
1 h	1.05888390258639
1 h	1.02560114158065
1 h	1.03949095966176
1 h	1.07547650271867
1 h	1.09864595852753
1 h	1.01589322402753
1 h	1.05915108185946
1 h	1.04026437605537
1 h	1.07940924025886
1 h	1.03680578661181
1 h	1.05046527517706
1 h	1.01192138225525
1 h	1.08494061133913
1 h	1.10318523706058
1 h	1.11070473851611
1 h	1.01157184644838
1 h	1.06078528504628
1 h	1.06197050125842
1 h	1.04057498053427
1 h	1.01966565887238
1 h	1.0264256203789
1 h	1.12746035205608
1 h	1.02717412623956
1 h	1.0335355192412
1 h	1.0558160102556
1 h	1.04539378778052
1 h	1.01497636590995
1 h	1.05328637842121
1 h	1.02764176939184
1 h	1.03290824054198
1 h	1.11447583912593
1 h	1.00265504541658
1 h	1.03325023143551
1 h	1.04246272630142
1 h	1.07452487001144
1 h	1.03106944253401
1 h	1.05036904593387
1 h	1.01358976138421
1 h	1.02536183392046
1 h	1.03410943159647
1 h	1.03933082550752
1 h	1.02108059365089
1 h	1.04529509200937
1 h	1.01280103920919
1 h	1.0208234885788
1 h	1.03370891995599
1 h	1.03323697099768
1 h	1.03769521825115
1 h	1.0362959567425
1 h	1.00307409342444
1 h	1.04223520612674
1 h	1.0472642167863
1 h	1.02310940873226
1 h	1.01336254461303
1 h	1.02085479045628
1 h	1.02610921751328
1 h	1.02005142422369
1 h	1.03172678962019
1 h	1.01888868182401
1 h	1.04428859337491
1 h	1.05019367912214
1 h	1.0521448184403
1 h	1.05238051560575
1 h	1.01935949307607
1 h	1.03221726236364
1 h	1.04610647382956
1 h	1.02858463797713
1 h	1.0778780055415
1 h	1.05398722086232
1 h	1.02661833094951
1 h	1.02544883743349
1 h	1.04765881065291
1 h	1.03128186166691
1 h	1.03047289875034
1 h	1.04017194590897
1 h	
1 h	1.06447393519109
1 h	
1 h	1.01472695019422
1 h	1.03553854128425
1 h	1.04149705590069
1 h	1.01904721612456
1 h	1.06420151779681
1 h	1.05553711939926
1 h	1.02678977816333
1 h	1.0381687541635
1 h	1.0333118850365
1 h	1.03563815698716
1 h	1.02144138498909
1 h	1.02916215059985
1 h	1.029170649497
1 h	1.03880930206889
1 h	1.04415171768536
1 h	1.0369753417144
1 h	1.01397348300891
1 h	1.04193462729586
1 h	1.06140429683995
1 h	1.0733203064702
1 h	1.02552221838784
1 h	1.02553732484454
1 h	1.02464559247095
1 h	1.04110230558736
1 h	1.06251239604781
1 h	1.00878960188234
1 h	1.02327314756706
1 h	1.03520475474034
1 h	1.05813911176168
1 h	1.03262480544123
1 h	1.03720490208367
1 h	1.02036972721963
1 h	1.01338114016056
1 h	1.02969567954854
1 h	1.0763820781075
1 h	1.0737164521628
1 h	1.02263038307017
1 h	1.04224402704095
1 h	1.01860765103889
1 h	1.05144141142631
1 h	1.06678773903434
1 h	1.04165822892657
1 h	1.05270662259695
1 h	1.02988205289255
1 h	1.07883527469107
1 h	1.03159357018821
1 h	1.00851961287359
1 h	1.03950691894822
1 h	1.01417958957279
1 h	1.02614313662283
1 h	1.04564967605674
1 h	1.07123893064196
1 h	1.06154984643517
1 h	1.03014807451236
1 h	1.03189015667645
1 h	1.05867946394513
1 h	
1 h	1.04538963421075
1 h	1.03260660200412
1 h	1.10803226267453
1 h	1.10326971727261
1 h	1.14990341118636
1 h	1.09360125357668
1 h	1.08531611971553
1 h	1.0860848100879
1 h	1.04431719550861
1 h	1.09596610117803
1 h	1.04709594917302
1 h	1.07962878875994
1 h	1.08105530244469
1 h	1.07119321828445
1 h	1.05795350112143
1 h	1.07559486050011
1 h	1.05797319081252
1 h	1.0447025311406
1 h	1.04986034405713
1 h	1.04061268328598
1 h	1.02558315409129
1 h	1.04649213957614
1 h	1.06169024540149
1 h	1.0662592527152
1 h	1.03679647505859
1 h	1.03424452991027
1 h	1.06671042682059
2 h	1.04920893759702
2 h	1.07804932967392
2 h	1.07071058235469
2 h	1.0470133632961
2 h	1.02221221525107
2 h	1.03135862919435
2 h	1.06780960015437
2 h	1.06549648219013
2 h	1.00652517228645
2 h	1.04339948628763
2 h	1.06304928897246
2 h	1.02636624862087
2 h	1.01679343303227
2 h	1.03413902323653
2 h	1.00173473558752
2 h	1.02646502670138
2 h	1.04276703709737
2 h	1.03851206420787
2 h	1.02407188950877
2 h	1.00718825517712
2 h	1.00863859698099
2 h	1.01179617552081
2 h	1.00026767053546
2 h	1.00060554020229
2 h	1.03738220477718
2 h	1.00231576029226
2 h	1.00037400966254
2 h	1.0314564380169
2 h	1.02414388802726
2 h	1.02904139501366
2 h	1.00699633432702
2 h	1.00251632947659
2 h	
2 h	1.03981331183502
2 h	1.01821788350968
2 h	1.020174221851
2 h	1.01116499227202
2 h	1.00746295818098
2 h	1.01027592682437
2 h	1.04182532593106
2 h	1.034304844246
2 h	1.000375523869
2 h	1.04006256212641
2 h	1.07374333000643
2 h	1.05752677593857
2 h	1.04372159502081
2 h	1.18656794298139
2 h	1.03961731532941
2 h	1.02484604588386
2 h	1.07394974068999
2 h	1.02181243904187
2 h	
2 h	1.065811555555
2 h	1.01602366924242
2 h	1.04940581050731
2 h	1.07737675363205
2 h	1.12108796724645
2 h	1.07096413348697
2 h	1.05716299831532
2 h	1.02972921134231
2 h	1.10309258982883
2 h	1.04540508372386
2 h	1.00198331977813
2 h	1.08199886547359
2 h	1.07044571786262
2 h	1.04989334840779
2 h	1.03871200872335
2 h	1.11502923937562
2 h	1.06176988680018
2 h	1.02157851209339
2 h	1.08012496856647
2 h	1.01398499160547
2 h	1.04502601134763
2 h	1.00770689273014
2 h	1.12645976398483
2 h	1.01283223520715
2 h	1.04966025455302
2 h	
2 h	1.12060323704643
2 h	1.05042317772678
2 h	1.03544313954721
2 h	1.04371709496682
2 h	1.06425427117457
2 h	1.00948825423187
2 h	1.02343877206728
2 h	1.03385522015647
2 h	1.00686583666236
2 h	1.03953438694312
2 h	1.06186355799073
2 h	1.02745693931786
2 h	1.03898570280759
2 h	1.03525691523654
2 h	1.02051566255549
2 h	
2 h	1.03563766632195
2 h	1.01923887541963
2 h	1.02724062905931
2 h	1.03720684851728
2 h	1.06193339486345
2 h	1.0807238952837
2 h	1.20256476091981
2 h	1.05650395106674
2 h	1.06619593422669
2 h	
2 h	1.03014811336051
2 h	
2 h	1.00424552855049
2 h	1.02817174811728
2 h	1.01526161024409
2 h	1.0071905894216
2 h	1.02360111025024
2 h	
2 h	1.01657731521732
2 h	1.02905614478337
2 h	1.02263199342914
2 h	1.03421299514216
2 h	1.00083863358005
2 h	1.01634718287924
2 h	1.04460274366236
2 h	1.00963670248163
2 h	1.06123985851932
2 h	1.0033455374191
2 h	1.03555968657781
2 h	1.0067494296656
2 h	1.01816875230731
2 h	
2 h	1.00248214584181
2 h	1.00280021192721
2 h	1.00644497404398
2 h	1.02372340743493
2 h	1.02896344038135
2 h	1.02087089740815
2 h	1.05749166330217
2 h	1.15998258400063
2 h	1.19343739121347
2 h	1.05261440346594
2 h	1.01991363839107
2 h	1.01045738818229
2 h	1.1458327681242
2 h	1.09685657572043
2 h	1.00308803148885
2 h	1.00045341157192
2 h	1.04336912354938
2 h	1.02274929910265
2 h	1.0135650352059
2 h	1.00386112468447
2 h	1.05514000096599
2 h	
2 h	1.05021634019741
2 h	1.00390442188561
2 h	1.07484466019892
2 h	1.01543984257301
2 h	1.06009435126334
2 h	1.05182054173408
2 h	1.03884643471686
2 h	1.07235942406793
2 h	1.02802788776943
2 h	1.02261252380025
2 h	1.00897992626865
2 h	1.00007763603041
2 h	1.01284189835983
2 h	1.01441739920381
2 h	1.10055111346378
2 h	1.04309604713917
2 h	1.05664478847512
2 h	1.02475782822361
2 h	1.07502553848964
2 h	1.02620020832591
2 h	
2 h	1.01460218133597
2 h	1.04250874751829
2 h	1.07945933935935
2 h	1.03697091912421
2 h	1.03047022703921
2 h	1.0324595012567
2 h	
2 h	1.02264770981653
2 h	1.03213247185715
2 h	1.01381006164414
2 h	1.00801666330903
2 h	1.01733357151459
2 h	1.00251625236284
2 h	
2 h	1.00768240497418
2 h	1.01037533194446
2 h	1.00979486089674
2 h	1.05583416328947
2 h	1.01866758033108
2 h	1.02094408938448
2 h	1.02321836443264
2 h	1.04177054428337
2 h	1.01230884594096
2 h	1.00869958130908
2 h	1.00341254076539
2 h	1.03551843174004
2 h	1.02330494632662
2 h	1.00400165931004
2 h	
2 h	1.07763185690584
2 h	1.01515924904319
2 h	1.00216816186267
2 h	1.04261360196101
2 h	1.06471098367507
2 h	1.02175077194461
2 h	1.10458586321843
2 h	
2 h	1.08595344761058
2 h	1.02763826157284
2 h	1.01776005668588
2 h	1.06324157426013
2 h	
2 h	1.02031896879668
2 h	1.07709430413144
2 h	1.02789135346106
2 h	1.01079880530227
2 h	1.04989471716532
2 h	1.03393013893541
2 h	1.0252560632716
2 h	1.0248992758718
2 h	1.03249815658547
2 h	1.04311780771797
2 h	1.0118018075341
2 h	
2 h	1.02818145129306
2 h	1.02979986037248
2 h	1.01569033655146
2 h	1.0374751772269
2 h	1.0691881246805
2 h	1.0796110629242
2 h	1.09622677036115
2 h	1.07206909798443
2 h	1.08447364519926
2 h	1.00660779066519
2 h	1.05142567668389
2 h	1.04591970414728
2 h	1.04199746338625
2 h	1.02707949484525
2 h	1.02323933994673
2 h	1.0070148710778
2 h	1.01268804427885
2 h	1.04002121539908
2 h	1.01190487815674
2 h	1.05539600611542
2 h	1.05545371171782
2 h	1.03214625584001
2 h	1.03430042755478
2 h	1.01807457080161
2 h	1.00196876192891
2 h	1.01582370149667
2 h	
2 h	1.08947691966242
2 h	1.05683361274894
2 h	1.00752277218747
2 h	1.00491575142655
2 h	1.01001232216843
2 h	1.0047395963742
2 h	1.01565391852558
2 h	1.06798055067637
2 h	1.01944059778307
2 h	1.03456614503212
2 h	1.0107284086157
2 h	1.0108549132865
2 h	1.01676087870729
2 h	1.00813027551513
2 h	1.00329312968116
2 h	1.03247653392628
2 h	1.02266363111823
2 h	1.0481496268146
2 h	1.01163083043731
2 h	1.01666513283194
2 h	1.05563874585193
2 h	1.03224595804853
2 h	1.02074144888368
2 h	1.02190463533154
2 h	1.07242884232804
2 h	1.04369919552535
2 h	1.04908982742617
2 h	1.00216492835575
2 h	1.01147357410282
2 h	1.03048247924562
2 h	1.00035552951241
2 h	1.20529581438743
2 h	1.02009510512715
2 h	1.04751543791696
2 h	1.00339611476511
2 h	1.13522823996165
2 h	1.02166329807885
2 h	1.03664137692322
2 h	1.01283644226188
2 h	
2 h	1.02304475301164
2 h	1.0266850799492
2 h	1.03964455271171
2 h	
2 h	1.03869137326487
2 h	1.00002906453825
2 h	1.01705686188687
2 h	1.00405275223584
2 h	1.00897423730493
2 h	1.04382160057091
2 h	1.03510730184831
2 h	1.02108829820309
2 h	1.02766189155012
2 h	1.0490140005868
2 h	1.04594641584495
2 h	1.02663197316022
2 h	
2 h	
2 h	1.03276718534511
2 h	1.00971835818812
2 h	1.00785346637745
2 h	1.05342822868021
2 h	1.02837221383858
2 h	1.0227437654514
2 h	1.03640834806785
2 h	1.00071801119912
2 h	
2 h	1.00863089160023
2 h	1.05047804765043
2 h	1.02682019211617
2 h	1.01855187318711
2 h	1.05221095236918
2 h	1.00009322817708
2 h	1.03030350689657
2 h	
2 h	1.03118969253743
2 h	1.0077634611814
2 h	1.00829189261979
2 h	1.02959944305379
2 h	1.05008016965371
2 h	1.01085562179847
2 h	1.134308481631
2 h	1.02133086572698
2 h	
2 h	1.02447200052529
2 h	1.01220189661032
2 h	1.03496035738784
2 h	1.00774187648424
2 h	1.08054938452065
2 h	1.01955909179092
2 h	1.05102812670693
2 h	1.01589639669113
2 h	1.03121582919269
2 h	1.00282294454527
2 h	1.02119685771504
2 h	1.041451915414
2 h	1.0191967553113
2 h	1.24038123874785
2 h	1.0298957651219
2 h	1.0089200064271
2 h	1.01671560640199
2 h	1.02412244304852
2 h	1.03995179639499
2 h	1.03101474591682
2 h	1.05063366732832
2 h	1.01952875340231
2 h	1.04417748439223
2 h	1.01447089630493
2 h	1.01781155432629
2 h	1.03257153077489
2 h	1.02926437518854
2 h	1.02918533154209
2 h	1.04857059912282
2 h	1.05584699675222
2 h	1.02447703408364
2 h	1.05493782684565
2 h	1.03820820294895
2 h	
2 h	1.03569921542613
2 h	1.06902758361189
2 h	1.05012884111523
2 h	1.02870301793588
2 h	1.04056688017962
2 h	1.00446653950388
2 h	
2 h	1.09021428093574
2 h	
2 h	1.00366825984275
2 h	1.01246591931871
2 h	1.00005836437101
2 h	1.01730363473531
2 h	1.00693200631137
2 h	1.01740742024261
2 h	1.01983410445576
2 h	1.00116460005784
2 h	1.02231198737406
2 h	1.01110389414616
2 h	1.03231427334356
2 h	1.02674860398418
2 h	1.03820267987007
2 h	1.06082645901732
2 h	1.00088740747374
2 h	1.00706884060522
2 h	1.01253930211553
2 h	1.07407737065579
2 h	1.00297964613102
2 h	
2 h	1.01400214461193
2 h	1.02610696184041
2 h	1.03238679306219
2 h	1.04304638178693
2 h	1.01621232476319
2 h	1.00653602265719
2 h	
2 h	1.03527948055913
2 h	1.03589888266867
2 h	1.04919926678008
2 h	1.0679094279599
2 h	1.01864075689369
2 h	
2 h	1.00860686676436
2 h	1.01710279797187
2 h	1.14699714191056
2 h	1.02291237113824
2 h	1.0082792155345
2 h	1.02102777065433
2 h	1.00275490331188
2 h	1.02980484634497
2 h	1.00564617922067
2 h	1.01100657313644
2 h	1.03477334508419
2 h	1.03057431807128
2 h	1.03145602136841
2 h	1.05595093949268
2 h	1.00566674169982
2 h	1.01047669669126
2 h	1.01797127750527
2 h	1.0073679355252
2 h	1.01424014760345
2 h	1.00001656704826
2 h	1.02277081347192
2 h	1.0053819232607
2 h	1.01053477041298
2 h	1.00072222386233
2 h	1.00760382281688
2 h	1.00150254762536
2 h	1.00115430823704
2 h	
2 h	1.01322994044765
2 h	1.03950399043689
2 h	1.00999250791252
2 h	1.00765640400642
2 h	1.04051115032325
2 h	1.02462085791658
2 h	1.02450476359722
2 h	1.00452456806214
2 h	1.0159863152757
2 h	1.00449514250033
2 h	1.00482890013454
2 h	1.04909866701374
2 h	1.00554106527959
2 h	1.02342725353917
2 h	1.00023126294245
2 h	1.01273534799712
2 h	1.01373650933428
2 h	1.02442659984084
2 h	1.01978124745688
2 h	1.0226997003877
2 h	1.01651182929208
2 h	1.00904042884497
2 h	1.00098196752198
2 h	1.05003433708261
2 h	1.05258918516209
2 h	1.03070921583728
2 h	1.01748167297078
2 h	1.03398070425163
2 h	1.0233123911811
2 h	1.01292236398004
2 h	
2 h	1.01210189777974
2 h	1.00145862631686
2 h	1.01111245519357
2 h	1.03855760427707
2 h	1.11183865286981
2 h	1.01181554751531
2 h	1.02453445577921
2 h	
2 h	1.00075848469244
2 h	1.00496816147168
2 h	1.00840673412884
2 h	
2 h	1.01671483243704
2 h	1.01365184438741
2 h	1.01317939216831
2 h	1.01713088462076
2 h	
2 h	1.04117772590165
2 h	1.01983888817842
2 h	1.03417830876226
2 h	1.01000369840206
2 h	1.00133793116941
2 h	1.0444249056394
2 h	
2 h	1.02809707844775
2 h	1.02435271557578
2 h	1.02061339224945
2 h	1.06445964329866
2 h	1.03580170078473
2 h	1.05940463129726
2 h	1.05861712041871
2 h	1.03403494143176
2 h	1.03115591536551
2 h	1.02056810379775
2 h	1.03135708594029
2 h	1.01531728911651
2 h	1.03233201214835
2 h	1.03391528090821
2 h	1.0380534708938
2 h	1.0421027004013
2 h	1.03242539199198
2 h	1.00937015913068
2 h	1.02684528029888
2 h	1.03716608987213
2 h	1.0007762407664
2 h	1.00384039975106
2 h	1.049221492833
2 h	1.03906786281056
2 h	1.01808609277616
2 h	1.01481863576545
2 h	1.01761480238317
2 h	1.04041212316359
2 h	1.12270745677537
2 h	1.03268511930431
2 h	1.03186983424125
2 h	1.01249977187009
2 h	1.03072524910603
2 h	1.2009586136581
2 h	1.01687077314374
2 h	1.0152412373625
2 h	1.03071881641075
2 h	1.07922733961462
2 h	1.07847688270901
2 h	1.01945153323603
2 h	1.01456581114018
2 h	1.09635799571974
2 h	1.0393169266836
2 h	1.0353754587801
2 h	1.00274658262965
2 h	1.03667171259154
2 h	1.03818510407371
2 h	1.01955298545369
2 h	1.07661234790227
2 h	1.01661487929176
2 h	1.0126750695976
2 h	1.05654478342208
2 h	1.06119485525136
2 h	1.02509319639929
2 h	1.00745183050082
2 h	1.04030457013507
2 h	1.01613107593286
2 h	1.05909068945288
2 h	1.0236110797194
2 h	1.03199996139937
2 h	1.00744288110847
2 h	1.01781818827934
2 h	1.01860352278464
2 h	1.03306625710472
2 h	
2 h	1.03436922895507
2 h	1.05185167583605
2 h	1.00835194487667
2 h	1.00752196734191
2 h	1.04259827634756
2 h	1.03068004932189
2 h	1.02842475605391
2 h	1.01148098279682
2 h	1.0381980947303
2 h	1.02346637110315
2 h	1.03391416053508
2 h	1.01577592464881
2 h	1.05269223400082
2 h	1.01786677585599
2 h	1.02749333569191
2 h	1.05371897433324
2 h	1.02817286677135
2 h	1.0210916096068
2 h	1.00161222625348
2 h	1.04529908097479
2 h	1.08592311860508
2 h	
2 h	1.00003056796864
2 h	1.06224905603243
2 h	1.02135666351314
2 h	1.00433553892036
2 h	1.03666352173493
2 h	1.03794886668118
2 h	1.07038805347675
2 h	1.06703881586851
2 h	1.02726875868046
2 h	1.0347136510831
2 h	1.06284133537436
2 h	1.06210254395725
2 h	1.00431737522169
2 h	
2 h	1.05516365461405
2 h	1.09176876462366
2 h	1.06038235096783
2 h	1.07343876229036
2 h	1.06906503415588
2 h	1.02065370822664
2 h	1.06803067394661
2 h	1.01826638916039
2 h	1.02272459219923
2 h	1.03136539885254
2 h	1.05852743305653
2 h	1.05317182891499
2 h	1.01066670335064
2 h	1.02053857514913
2 h	1.01753216377186
2 h	1.00763782547661
2 h	1.01236619780029
2 h	1.01932636853388
2 h	1.02061638334985
2 h	1.01422834621233
2 h	1.02915408635067
2 h	1.11903978725832
2 h	1.02102678478944
2 h	1.02473465718212
2 h	1.00856280459188
2 h	1.0175987342314
2 h	
2 h	1.05384485262242
2 h	1.00054254737673
2 h	1.02147010610598
2 h	1.04074178179274
2 h	1.01445777288843
2 h	1.02109495408262
2 h	1.05019439805449
2 h	1.0114628589487
2 h	1.07874122808668
2 h	1.04193577722476
2 h	1.07620377095147
2 h	1.09150006272537
2 h	1.04054601374041
2 h	1.06592978486213
2 h	1.06592667099634
2 h	1.03418529486686
2 h	1.03146724792159
2 h	1.01462801272042
2 h	1.02817291513479
2 h	1.01246635113529
2 h	1.06545145085049
2 h	1.04870693850172
2 h	1.03692173069901
2 h	1.00561924781603
2 h	1.00899960988334
2 h	1.02122641811067
2 h	1.00239182076879
2 h	1.01339118198826
2 h	1.00126174528307
2 h	1.01970548211623
2 h	1.01716321284461
2 h	1.03345671038678
2 h	1.03640834684071
2 h	1.02130156784518
2 h	1.0477283857943
2 h	1.01733196612762
2 h	1.01147735634316
2 h	1.02861982921231
2 h	1.03505498145372
2 h	1.03761084869522
2 h	1.01085346177055
2 h	1.00003651859796
2 h	1.00501919850816
2 h	1.05722813186444
2 h	1.00364022789193
2 h	1.03773535205839
2 h	1.01814681984914
2 h	
2 h	1.02416738618167
2 h	1.01700041608684
2 h	1.00930792123612
2 h	1.0020414088427
2 h	
2 h	1.09612293681806
2 h	
2 h	1.02309585855608
2 h	1.06367306617252
2 h	1.00687149557827
2 h	1.02439980556574
2 h	1.0330958855048
2 h	1.00924437399536
2 h	1.05394939372068
2 h	1.02532424373078
2 h	1.13624674894776
2 h	1.00997414901999
2 h	1.00056525542851
2 h	
2 h	1.00871159965839
2 h	1.05685361606763
2 h	1.01362249637647
2 h	1.03592161014159
2 h	1.07266721347978
2 h	1.00497445981486
2 h	1.03756923688622
2 h	1.01528099764657
2 h	
2 h	1.01838560965058
2 h	1.03160596131332
2 h	1.00034671401453
2 h	1.02338299617613
2 h	1.0739726522565
2 h	1.06606241069325
2 h	1.02738053696224
2 h	1.01661984262591
2 h	1.05870464680951
2 h	1.00146004282836
2 h	1.02145091098831
2 h	1.01589173724191
2 h	1.01284319020749
2 h	1.01516110688181
2 h	1.03100279393276
2 h	1.02195907432518
2 h	1.022124123137
2 h	1.04614825937072
2 h	1.08710424214566
2 h	1.05499437017428
2 h	1.05064334403748
2 h	1.03355593572979
2 h	1.03905058648466
2 h	1.05601556475413
2 h	1.02797275570771
2 h	1.02041152809956
2 h	1.05033972535599
2 h	1.034379548608
2 h	1.04202878451927
2 h	1.01166103697873
2 h	1.08946657782709
2 h	1.10341202851801
2 h	1.05447431436649
2 h	1.04774154259552
2 h	1.01320646956217
2 h	1.00794899390857
2 h	1.0812642242282
2 h	1.06674292144583
2 h	1.02599316299517
2 h	1.01780022284105
2 h	1.04933789415801
2 h	1.09188697690345
2 h	1.32679562533972
2 h	
2 h	1.02207962680667
2 h	1.0114451212568
2 h	1.04492804268029
2 h	1.0236367016767
2 h	1.06423349337037
2 h	1.04797679945573
2 h	1.07045114451139
2 h	1.03051438894738
2 h	1.06750138511756
2 h	1.08730439519455
2 h	
2 h	1.043088314148
2 h	1.01862817598692
2 h	
2 h	1.20956952031194
2 h	
2 h	1.09130011795022
2 h	1.02496231662867
2 h	1.03171657560835
2 h	1.0228459069332
2 h	
2 h	1.06253721256402
2 h	1.04504923842958
2 h	1.00209625376154
2 h	1.03479891873878
2 h	1.01411983345867
2 h	1.05645982506048
2 h	1.025132055475
2 h	1.00580592235419
2 h	1.02118573756341
2 h	1.07291595914251
2 h	1.00613261288652
2 h	1.03176872902512
2 h	1.0337391539312
2 h	1.02355352879903
2 h	1.01120595016189
2 h	1.01275335602783
2 h	1.02040120391923
2 h	1.02682741480548
2 h	1.04444952249342
2 h	1.15245373719799
2 h	1.03265784274242
2 h	
2 h	1.00957849881353
2 h	1.01502246341568
2 h	1.03643810206455
2 h	1.04232970843906
2 h	1.02785678767992
2 h	1.0642593857698
2 h	1.04464073245545
2 h	1.05899038402667
2 h	1.06726736304654
2 h	1.06448013428245
2 h	1.03085599610189
2 h	1.04055312202069
2 h	1.0481100282725
2 h	1.03432231286065
2 h	1.07189533245804
2 h	1.02517534254387
2 h	1.0281324188759
6 h	1.07173811936077
6 h	1.01488206233653
6 h	1.01426083091247
6 h	1.0092189601968
6 h	1.02982382299602
6 h	1.00054174853652
6 h	1.03384610394999
6 h	1.04015446104794
6 h	1.00806196914211
6 h	1.00917380789204
6 h	1.00462894074818
6 h	1.00296724301471
6 h	1.05416533884952
6 h	1.03081160034283
6 h	1.00577751010466
6 h	1.01739967559575
6 h	1.00293102949372
6 h	
6 h	1.00443185219429
6 h	1.0050214257035
6 h	1.01707231666865
6 h	
6 h	1.00270782816019
6 h	1.01541573435637
6 h	1.0000365355768
6 h	1.06102682063747
6 h	1.05120794057674
6 h	1.05714070025319
6 h	1.01420587321591
6 h	1.00872151914468
6 h	1.00951344176743
6 h	1.00092371624536
6 h	1.01193946777929
6 h	1.00497733571297
6 h	1.02375607823334
6 h	1.02040289207001
6 h	
6 h	
6 h	1.02360138853355
6 h	1.00081765640132
6 h	1.03585769506554
6 h	1.10178873368437
6 h	1.01681320435914
6 h	1.03951401476708
6 h	1.00052848457522
6 h	1.0062704205452
6 h	1.03431202410296
6 h	
6 h	1.00420859102699
6 h	1.00005034882323
6 h	1.00543386262253
6 h	1.00938012002423
6 h	1.00367615874382
6 h	1.11698367693705
6 h	1.01430860486102
6 h	1.0427903795566
6 h	1.07995545769953
6 h	1.01664211221787
6 h	1.01532202715625
6 h	1.01138142118971
6 h	1.00570073053256
6 h	1.01432085550259
6 h	1.03883791583057
6 h	1.03074901656801
6 h	1.05204407243211
6 h	1.11374889642694
6 h	1.0675048806829
6 h	1.02614164833768
6 h	1.08993974948173
6 h	1.02783349823966
6 h	1.002085879893
6 h	1.00096468252048
6 h	1.00607689893347
6 h	1.02832367746885
6 h	1.06868075959831
6 h	1.05529503333909
6 h	1.10040893296159
6 h	1.05446354440516
6 h	1.07309527876705
6 h	1.02455100248734
6 h	1.08507321039973
6 h	1.03353903392435
6 h	1.02911289036667
6 h	
6 h	1.0437006837629
6 h	1.01754192655858
6 h	1.02755651799315
6 h	1.05781068172629
6 h	1.05343343207395
6 h	1.11902286076621
6 h	1.02202093702574
6 h	
6 h	1.02664653251456
6 h	1.02268396395282
6 h	
6 h	1.05672552262277
6 h	1.04050741719107
6 h	1.0193256275612
6 h	1.09156399565003
6 h	1.03296443062095
6 h	1.10415901258022
6 h	1.02488257976445
6 h	1.10089294350909
6 h	1.05589139692884
6 h	1.02695932010232
6 h	1.12946722467607
6 h	1.05108919284118
6 h	1.01255731168095
6 h	1.05666286342653
6 h	1.04921860433873
6 h	1.00828090317719
6 h	1.0545324287947
6 h	1.03677710177295
6 h	1.05300047396564
6 h	1.04466260076977
6 h	1.05424190132522
6 h	1.08548979591331
6 h	1.00864042302623
6 h	1.05447380964899
6 h	1.02779350345363
6 h	1.04274000351615
6 h	1.02752452383929
6 h	1.04274060521997
6 h	1.0423504863609
6 h	1.09150403558322
6 h	1.09067572123357
6 h	1.06572538185348
6 h	1.06981802448211
6 h	1.04096525065071
6 h	1.04279636960599
6 h	1.01340974640274
6 h	1.02614227275491
6 h	1.01557660705256
6 h	1.04885702154299
6 h	1.02202224277275
6 h	1.05122339809856
6 h	1.06293349247408
6 h	1.09417716609992
6 h	1.05760766149416
6 h	1.05174560341074
6 h	1.06048444702615
6 h	1.04257635873595
6 h	1.02018621180963
6 h	1.02851047569561
6 h	1.03941826608488
6 h	1.02586909626949
6 h	1.07398221479169
6 h	1.02019551851425
6 h	1.01716748898697
6 h	1.03152229169977
6 h	1.0165852133604
6 h	1.00376145188439
6 h	1.07660448937313
6 h	1.01495704116175
6 h	1.05274932064297
6 h	1.03277711385344
6 h	1.03152454873973
6 h	1.00551499840669
6 h	1.03000179226966
6 h	1.00622497481079
6 h	1.00380635880005
6 h	1.04243392908454
6 h	
6 h	1.01871035617039
6 h	1.00595281569144
6 h	1.01261501937758
6 h	1.02280563312528
6 h	
6 h	1.03741108439622
6 h	1.03878371941583
6 h	
6 h	1.04557355925631
6 h	1.01792049224857
6 h	1.04894356944672
6 h	1.077062615667
6 h	1.08748440526643
6 h	1.00613395154681
6 h	1.01861242528877
6 h	1.04131682067322
6 h	1.10719602934858
6 h	1.05989313472774
6 h	1.03122585341696
6 h	1.00633062354077
6 h	1.03569920912456
6 h	1.04711562078493
6 h	1.03573617019427
6 h	1.00251175835693
6 h	1.00734954314229
6 h	1.0443686843513
6 h	1.05945514372383
6 h	1.05889141299136
6 h	1.06053679983589
6 h	1.00035447524161
6 h	1.03942777354171
6 h	1.06395185891628
6 h	1.02120152456534
6 h	1.03877142567204
6 h	1.00584289783071
6 h	1.08237163475023
6 h	1.01958616598667
6 h	1.09431112090081
6 h	1.02526818714167
6 h	1.00930687674381
6 h	1.0343871400089
6 h	1.05302294475571
6 h	1.06773246191859
6 h	1.08086932941529
6 h	1.04258805860144
6 h	1.00165668674482
6 h	
6 h	1.02807818310501
6 h	1.02545936012344
6 h	1.00125133996971
6 h	1.03583093699825
6 h	1.01950178348566
6 h	1.08473472489378
6 h	1.03785917044426
6 h	1.02419842390471
6 h	1.06826098430737
6 h	1.0068001133258
6 h	1.09622116067546
6 h	1.03163179682432
6 h	1.01743099493245
6 h	1.042454910398
6 h	1.01799218221751
6 h	1.04963137255235
6 h	1.03868247291163
6 h	1.00539910446751
6 h	
6 h	1.00080007086814
6 h	1.06897293778941
6 h	1.08545234381834
6 h	1.11220471867498
6 h	1.08383104118056
6 h	1.08679403516751
6 h	1.07308902434641
6 h	1.06968246600546
6 h	1.00517857093004
6 h	1.0180259055113
6 h	
6 h	1.03278012707452
6 h	1.04734241955815
